id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
GPHN	GPHN	1.50386E-17	0.401800524695135	3.62400508110727e-13	Anchor protein;Unclassified	BrainSpLMD|10243;Eurexp|euxassay_000272|marginal layer, ventral grey horn	SFARI||Autism, 3 - Suggestive evidence;OMIM|603930;COSMIC||AL;HPO|10243|Apnea, Aspiration, Autosomal dominant inheritance, Autosomal recessive inheritance, Exaggerated startle response, Feeding difficulties, Frequent falls, Generalized tonic-clonic seizures, Hip dislocation, Hyperreflexia, Hypertonia, Hypokinesia, Infantile onset, Inguinal hernia, Molybdenum cofactor deficiency, Muscular hypotonia of the trunk, Myoclonus, Polymicrogyria, Poor eye contact, Poor head control, Seizures, Spontaneous abortion, Umbilical hernia
MYH10	MYH10	4.14059E-17	0.561307326871776	9.97800426014243e-13	Structural protein	BrainSpLMD|4628;Eurexp|euxassay_009369|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nervous system, renal/urinary system, reproductive system, respiratory system, sensory organ, skeleton, tail, vertebral axis muscle system;BrainSpMouseDev|53419	OMIM|160776
WIPF3	WIPF3	1.39912E-15	0.401005803852502	3.3716077343485e-11	Cytoskeletal associated protein	BrainSpLMD|644150	OMIM|612432
CCDC30	CCDC30	1.60080E-15	0.494841466151241	3.85760823723325e-11	Cytoskeletal protein	BrainSpLMD|728621;Eurexp|euxassay_014067|choroid plexus, pancreas	
SMYD3	SMYD3	1.62171E-15	0.477196565053262	3.90798919658668e-11	Enzyme: Methyltransferase	BrainSpLMD|64754	OMIM|608783
MEF2C-AS1	MEF2C-AS1	1.61013E-14	0.477225934269472	3.88009123495794e-10			
PLEKHA5	PLEKHA5	2.35883E-14	0.651565362300417	5.68430316058577e-10	Adapter molecule	BrainSpLMD|54477;Eurexp|euxassay_005649|basal plate, calyces, cervical, cervico-thoracic, cochlear component, dorsal root ganglion, facial VII, glossopharyngeal IX, inferior, intraventricular portion, mantle layer, metanephros, pelvis, stomach, superior, thoracic, trigeminal V, vagus X, vestibular component	OMIM|607770
FMN2	FMN2	1.04808E-13	0.55151265203138	2.52566983012149e-09	Cytoskeletal associated protein	BrainSpLMD|56776	OMIM|606373;HPO|56776|Autosomal recessive inheritance, Global developmental delay, Infantile onset, Intellectual disability, Poor speech
PKNOX2	PKNOX2	1.54526E-13	0.499143348739629	3.72376700762727e-09	Transcription factor	BrainSpLMD|63876;Eurexp|euxassay_014230|dorsal grey horn, dorsal root ganglion, mantle layer, olfactory, pituitary, skeletal muscle;BrainSpMouseDev|83924	OMIM|613066
CAMKK1	CAMKK1	4.64882E-13	0.484609310001368	1.12027321340066e-08	Serine/threonine kinase	BrainSpLMD|84254	OMIM|611411
DANT2	DANT2	1.71926E-12	0.681950715168628	4.14307818470567e-08			OMIM|301004
RASAL2	RASAL2	1.25292E-11	0.58111171806071	3.01929585279416e-07	GTPase	BrainSpLMD|9462;Eurexp|euxassay_014140|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, olfactory, trigeminal V, turbinate bones, vagus X, ventricular layer, vomeronasal organ	OMIM|606136
WDR60	WDR60	3.69129E-11	0.504464328585969	8.89527276620806e-07	Unclassified	BrainSpLMD|55112;Eurexp|euxassay_012520|mandible, maxilla, olfactory, orbito-sphenoid	OMIM|615462;HPO|55112|Abdominal distention, Abnormal pelvis bone ossification, Abnormality of cardiovascular system morphology, Abnormality of pelvic girdle bone morphology, Abnormality of the clavicle, Abnormality of the metaphysis, Abnormality of the ribs, Abnormality of the sternum, Absent or minimally ossified vertebral bodies, Acetabular spurs, Ambiguous genitalia, Autosomal recessive inheritance, Brachydactyly, Cleft upper lip, Cone-shaped epiphysis, Congenital hepatic fibrosis, Cryptorchidism, Depressed nasal bridge, Disproportionate short-limb short stature, Epicanthus, Failure to thrive, Femoral bowing, Frontal bossing, Hydronephrosis, Hydrops fetalis, Hypoplasia of penis, Lethal skeletal dysplasia, Long philtrum, Macrocephaly, Micrognathia, Micromelia, Narrow chest, Pancreatic fibrosis, Polyhydramnios, Postaxial hand polydactyly, Postaxial polydactyly, Preaxial polydactyly, Pulmonary hypoplasia, Renal hypoplasia, Respiratory insufficiency, Short foot, Short long bone, Short palm, Short ribs, Short stature, Short thorax, Skeletal dysplasia, Syndactyly, Thoracic dysplasia, Urethrovaginal fistula, Uterus didelphys, Ventricular septal defect, Wide nose
LRFN2	LRFN2	2.01525E-10	0.472599374192877	4.85634259927663e-06	Unclassified		SFARI||Autism, 4 - Minimal evidence;OMIM|612808
DMD	DMD	4.91226E-10	0.554550402944322	1.18375554023811e-05	Structural protein	BrainSpLMD|1756;Eurexp|euxassay_010997|incisor, lateral wall, mantle layer, molar, ventricular layer, vibrissa	SFARI||Autism, No category;OMIM|300377;HPO|1756|Abnormal urinary color, Adult onset, Arrhythmia, Calf muscle hypertrophy, Calf muscle pseudohypertrophy, Cardiomyopathy, Childhood onset, Cognitive impairment, Congestive heart failure, Delayed speech and language development, Difficulty climbing stairs, Difficulty walking, Dilated cardiomyopathy, Elevated hepatic transaminases, Elevated serum creatine phosphokinase, Exercise intolerance, Falls, Fatigue, Flexion contracture, Generalized hypotonia, Global developmental delay, Gowers sign, Hyperlordosis, Hyporeflexia, Hypoventilation, Intellectual disability, Intellectual disability, mild, Motor delay, Muscle cramps, Muscle weakness, Muscular dystrophy, Myalgia, Myoglobinuria, Progressive muscle weakness, Proximal muscle weakness, Respiratory failure, Respiratory insufficiency, Scoliosis, Skeletal muscle atrophy, Specific learning disability, Waddling gait, X-linked inheritance, X-linked recessive inheritance
KIFC2	KIFC2	5.00071E-10	0.505275416526169	1.20507051882353e-05	Motor protein	BrainSpLMD|90990	OMIM|615216
PPM1L	PPM1L	1.11006E-09	0.588531205043868	2.67503217474231e-05	Serine/threonine phosphatase	BrainSpLMD|151742;Eurexp|euxassay_008476|anterior, brain, cervical, cervico-thoracic, cornea, diaphragm, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, handplate, left lung, liver, midgut, neural retina, oesophagus, olfactory, paraxial mesenchyme, rest of mesenchyme, right lung, skeletal muscle, spinal cord, stomach, thoracic, thymus primordium, trachea, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII, vomeronasal organ	OMIM|611931
CEP126	CEP126	2.26298E-09	0.433522095730771	5.45332542949608e-05	Unclassified	Eurexp|euxassay_007711|choroid invagination, choroid plexus, olfactory, roof plate	OMIM|614634;HPO|57562|Abnormality of peripheral nerve conduction, Degeneration of anterior horn cells, Distal upper limb amyotrophy, EMG abnormality, Muscle weakness
ZC3H13	ZC3H13	4.44700E-08	0.505549581928951	0.00107163867133085	Transcription regulatory protein	BrainSpLMD|23091	OMIM|616453
ANKRD24	ANKRD24	6.94141E-08	0.448885809103383	0.00167274032579842	Unclassified	Eurexp|euxassay_003012|cochlea, olfactory, pituitary, vagus X, vestibulocochlear VIII	
TANC2	TANC2	1.15792E-06	0.557998523546168	0.0279034782541619	Unclassified		SFARI||Autism, 4 - Minimal evidence;OMIM|615047
