id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
MYB	MYB	0.00000E+00	0.407318650007989	0	Transcription factor	BrainSpLMD|4602;Eurexp|euxassay_018173|choroid plexus, cortex, epithelium, hindgut, incisor, lobe, marginal layer, midgut, naris, neural retina, olfactory, oral epithelium, pancreas, pituitary, rectum, stomach, submandibular gland primordium, thymus primordium, urethra, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|17630	OMIM|189990;COSMIC||adenoid cystic carcinoma
MYRFL	MYRFL	0.00000E+00	0.540945237751999	0	Unclassified	BrainSpLMD|196446	
NECAB2	NECAB2	0.00000E+00	0.78331827977886	0	Unclassified	BrainSpLMD|54550;Eurexp|euxassay_008081|mantle layer, trigeminal V;BrainSpMouseDev|78444	
NPPC	NPPC	0.00000E+00	0.667422806513512	0	Peptide hormone	BrainSpLMD|4880	OMIM|600296
OPN5	OPN5	0.00000E+00	0.424098795109479	0	G protein coupled receptor	BrainSpLMD|221391	OMIM|609042
PDGFD	PDGFD	0.00000E+00	1.34436232153684	0	Growth factor	BrainSpLMD|80310;BrainSpMouseDev|47626	OMIM|609673
PKP2	PKP2	0.00000E+00	0.944114877658029	0	Unclassified	BrainSpLMD|5318;BrainSpMouseDev|43294	OMIM|602861;HPO|5318|Autosomal dominant inheritance, Dilatation, Dilatation of the ventricular cavity, Palpitations, Right ventricular cardiomyopathy, Sudden cardiac death, Syncope, Ventricular arrhythmia
PRELID2	PRELID2	0.00000E+00	1.45478154366916	0	Unclassified	BrainSpLMD|153768	
SERTM1	SERTM1	0.00000E+00	0.721366485547361	0	Unclassified	BrainSpLMD|400120	
SFRP1	SFRP1	0.00000E+00	1.22947533660264	0	Secreted polypeptide	BrainSpLMD|6422;BrainSpMouseDev|20140	OMIM|604156
SLCO5A1	SLCO5A1	0.00000E+00	0.473278719530147	0	Membrane transport protein	BrainSpLMD|81796;Eurexp|euxassay_019698|dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, pericardium, trigeminal V, vestibulocochlear VIII	OMIM|613543
SLIT2	SLIT2	0.00000E+00	0.982370815488484	0	Ligand	BrainSpLMD|9353;BrainSpMouseDev|20325	OMIM|603746
SV2C	SV2C	0.00000E+00	1.42979256511862	0	Unclassified		OMIM|610291
TACR1	TACR1	0.00000E+00	1.0402093040628	0	G protein coupled receptor	BrainSpLMD|6869;BrainSpMouseDev|21097	OMIM|162323
TEX15	TEX15	0.00000E+00	0.435294813486401	0	Unclassified	BrainSpLMD|56154;Eurexp|euxassay_011704|associated mesenchyme, mantle layer, meninges, olfactory, vomeronasal organ	OMIM|605795
TLE2	TLE2	0.00000E+00	1.00198283154056	0	Transcription regulatory protein	BrainSpLMD|7089;Eurexp|euxassay_018941|extrinsic ocular muscle, facial VII, floor plate, floorplate, lip, lung, mantle layer, metanephros, phalanx, spleen primordium, thyroid, trigeminal V, urethra, valve, ventricular layer, vibrissa	OMIM|601041
TMEM255A	TMEM255A	0.00000E+00	0.81874079569753	0	Integral membrane protein	BrainSpLMD|55026	
LINC01344	LINC01344	6.03416E-295	0.504585271256868	1.45411131621146e-290			
HCRTR2	HCRTR2	3.68228E-286	0.446636362467929	8.87354854328237e-282	G protein coupled receptor	BrainSpLMD|3062;BrainSpMouseDev|122371	OMIM|602393
CPNE6	CPNE6	6.07963E-279	0.842967824304338	1.46507008191372e-274	Transport/cargo protein	BrainSpLMD|9362	OMIM|605688
CA1	CA1	3.56107E-278	0.546109196719428	8.58146117574278e-274	Enzyme: Carbonic anhydrase	BrainSpLMD|759	OMIM|114800
CDHR3	CDHR3	1.51704E-277	0.713244318110387	3.65576933183599e-273	Unclassified	BrainSpLMD|222256	OMIM|615610
FBN2	FBN2	4.79080E-268	0.441278485131892	1.15448786296532e-263	Structural protein	BrainSpLMD|2201;Eurexp|euxassay_008110|lung, mesenchyme	OMIM|612570;HPO|2201|Abnormally folded helix, Adducted thumb, Aortic root dilatation, Arachnodactyly, Arthrogryposis multiplex congenita, Atrial septal defect, Autosomal dominant inheritance, Bicuspid aortic valve, Brachycephaly, Calf muscle hypoplasia, Camptodactyly of finger, Congenital kyphoscoliosis, Crumpled ear, Disproportionate tall stature, Distal arthrogryposis, Ectopia lentis, Frontal bossing, High palate, Joint stiffness, Macular degeneration, Metatarsus adductus, Mitral regurgitation, Mitral valve prolapse, Motor delay, Myopia, Osteopenia, Patellar dislocation, Patellar subluxation, Patent ductus arteriosus, Pectus carinatum, Reduced visual acuity, Scaphocephaly, Short neck, Slender build, Ulnar deviation of finger, Ventricular septal defect, Visual impairment
PAWR	PAWR	2.93215E-261	0.455923213823837	7.06590323778001e-257	Transcription regulatory protein	BrainSpLMD|5074;Eurexp|euxassay_014184|bladder, floor plate, floorplate, left lung, neural retina, olfactory, right lung, submandibular gland primordium, urethra, ventricular layer;BrainSpMouseDev|77498	OMIM|601936
TMEM74B	TMEM74B	7.14227E-255	0.430266411915797	1.72114505933007e-250	Unclassified	BrainSpLMD|55321	
MAFB	MAFB	1.63342E-249	0.442567928011003	3.93622297477582e-245	Transcription regulatory protein	BrainSpLMD|9935;Eurexp|euxassay_019539|dorsal root ganglion, glossopharyngeal IX, interdigital region between digits 1 and 2, interdigital region between digits 2 and 3, interdigital region between digits 3 and 4, interdigital region between digits 4 and 5, lung, mantle layer, metanephros, neural retina, pancreas, trigeminal V, urethra, ventral grey horn, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|16430	OMIM|608968;COSMIC||MM;HPO|9935|Abnormal vertebral segmentation and fusion, Ankle swelling, Anteverted nares, Arthralgia, Autosomal dominant inheritance, Blepharophimosis, Cachexia, Camptodactyly of finger, Carpal osteolysis, Deeply set eye, EMG abnormality, Gait disturbance, Hypertension, Hypoplasia of the maxilla, Impaired ocular abduction, Impaired ocular adduction, Limitation of joint mobility, Low posterior hairline, Metacarpal osteolysis, Metatarsal osteolysis, Micrognathia, Nephropathy, Oculomotor nerve palsy, Osteolysis involving tarsal bones, Osteopenia, Pes cavus, Proptosis, Proteinuria, Renal insufficiency, Sensorineural hearing impairment, Short palpebral fissure, Slender long bone, Strabismus, Triangular face, Ulnar deviation of the hand, Wrist swelling
CA2	CA2	1.02591E-245	0.736695502750447	2.47224208746601e-241	Enzyme: Carbonic anhydrase	BrainSpLMD|760;Eurexp|euxassay_018564|Meckel's cartilage, bladder, choroid plexus, cochlear duct, fundus region, incisor, lateral recess, lobe, lumen, lung, molar, rectum;BrainSpMouseDev|12134	OMIM|611492;HPO|760|Abnormality of dental morphology, Abnormality of epiphysis morphology, Abnormality of the renal tubule, Anemia, Aseptic necrosis, Autosomal recessive inheritance, Basal ganglia calcification, Bone pain, Carious teeth, Cerebral calcification, Cranial hyperostosis, Dental malocclusion, Diaphyseal sclerosis, Distal renal tubular acidosis, Elevated serum acid phosphatase, Extramedullary hematopoiesis, Failure to thrive, Genu valgum, Global developmental delay, Hepatomegaly, Hepatosplenomegaly, Intellectual disability, Mandibular prognathia, Optic nerve compression, Osteopetrosis, Periodic hypokalemic paresis, Peripheral neuropathy, Recurrent fractures, Reduced bone mineral density, Short stature, Splenomegaly, Thrombocytopenia, Visual loss
LYPD6	LYPD6	3.73808E-241	0.494284000152392	9.0080319350274e-237	Unclassified	BrainSpLMD|130574	OMIM|613359
KCNQ4	KCNQ4	6.38998E-220	0.443489768214467	1.53985733753841e-215	Voltage gated channel	BrainSpLMD|9132	OMIM|603537;HPO|9132|Autosomal dominant inheritance, Hearing impairment, Progressive, Tinnitus
PTPRB	PTPRB	4.97736E-203	0.640241383354847	1.19944429368198e-198	Receptor tyrosine phosphatase	BrainSpLMD|5787;Eurexp|euxassay_009626|head mesenchyme, trunk mesenchyme, valve	SFARI||Autism, No category;OMIM|176882;COSMIC||angiosarcoma
KITLG	KITLG	2.26231E-195	0.649447280950402	5.45172252917438e-191	Growth factor	BrainSpLMD|4254;Eurexp|euxassay_003584|dorsal root ganglion, glomeruli, mantle layer, marginal layer, naris, neural retina, olfactory, olfactory cortex, stroma, thymus primordium, trachea, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|17080	OMIM|184745;HPO|4254|Autosomal dominant inheritance, Cafe-au-lait spot, Heterochromia iridis, Hyperkeratosis, Hypopigmented skin patches, Infantile onset, Multiple lentigines, Premature graying of hair, Progressive hyperpigmentation, Sensorineural hearing impairment, White forelock
PRSS12	PRSS12	8.85646E-185	0.497229184615394	2.13423086121551e-180	Serine protease	BrainSpLMD|8492;Eurexp|euxassay_015396|head mesenchyme, lower jaw, molar, nasal capsule, upper jaw;BrainSpMouseDev|18905	OMIM|606709;HPO|8492|Autosomal recessive inheritance, Babinski sign, Hyperactive deep tendon reflexes, Intellectual disability, Nystagmus, Strabismus
HOMER2	HOMER2	1.21213E-179	0.546306109145847	2.9209967260705e-175	Unclassified	BrainSpLMD|9455;Eurexp|euxassay_009975|dorsal root ganglion, facial VII, glossopharyngeal IX, left lung, mantle layer, marginal layer, olfactory, right lung, trigeminal V, vagus X, ventral grey horn, vomeronasal organ	OMIM|604799;HPO|9455|Autosomal dominant inheritance
CACNA2D1	CACNA2D1	4.40625E-174	0.811584493622394	1.06181811289627e-169	Voltage gated channel	BrainSpLMD|781;Eurexp|euxassay_006438|dorsal grey horn, dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, pituitary, skeletal muscle, trigeminal V, ventral grey horn, vertebral axis muscle system;BrainSpMouseDev|12078	OMIM|114204;HPO|781|Atrial fibrillation, Bradycardia, Palpitations, Shortened QT interval
COL18A1	COL18A1	1.80306E-173	0.448105677889095	4.34501748606297e-169	Extracellular matrix protein	BrainSpLMD|80781;Eurexp|euxassay_003864|adenohypophysis, bladder, brain, cochlea, cornea, epidermis, genital tubercle, heart, incisor, lung, meninges, mesenchyme, metanephros, molar, naris, olfactory, pharyngo-tympanic tube, respiratory, retina, spinal cord, thymus primordium, tongue, urethra, urethral groove;BrainSpMouseDev|12605	OMIM|120328;HPO|80781|Abnormality of the vitreous humor, Ataxia, Autosomal recessive inheritance, Band keratopathy, Calvarial skull defect, Cerebellar atrophy, Cerebral atrophy, Congenital cataract, Hydrocephalus, Macular degeneration, Macular hypoplasia, Myopia, Nystagmus, Occipital encephalocele, Phenotypic variability, Phthisis bulbi, Polymicrogyria, Progressive visual loss, Retinal detachment, Seizures, Severe Myopia, Ventriculomegaly, Visual loss, Vitreoretinal degeneration
MPPED1	MPPED1	6.66831E-171	0.636002785091479	1.60692855855657e-166	Enzyme: Esterase	Eurexp|euxassay_009802|incisor, mantle layer, marginal layer, molar;BrainSpMouseDev|85966	OMIM|602112
PLAGL1	PLAGL1	2.40372E-163	0.529141083809794	5.79247648985796e-159	Transcription regulatory protein	BrainSpLMD|5325;BrainSpMouseDev|22391	OMIM|603044;HPO|5325|Abnormality of earlobe, Abnormality of the pancreatic islet cells, Arthrogryposis multiplex congenita, Bilateral ptosis, Cardiomegaly, Contractures of the joints of the lower limbs, Cryptorchidism, Dehydration, Downturned corners of mouth, Failure to thrive, Generalized myoclonic seizures, Gingival overgrowth, Global developmental delay, Glycosuria, Hepatomegaly, High palate, Hyperglycemia, Hypoplastic fingernail, Hypovolemia, Intellectual disability, Intrauterine growth retardation, Ketonuria, Labial hypertrophy, Macroglossia, Micrognathia, Motor delay, Neonatal insulin-dependent diabetes mellitus, Neonatal respiratory distress, Oligohydramnios, Postnatal growth retardation, Precocious puberty, Prominent metopic ridge, Prominent nose, Prominent occiput, Retrognathia, Shallow orbits, Small anterior fontanelle, Transient neonatal diabetes mellitus, Umbilical hernia, Ventricular septal defect, Weight loss
CPNE8	CPNE8	3.08808E-161	0.531759854376353	7.44165855329172e-157	Unclassified	BrainSpLMD|144402	
LTBP1	LTBP1	9.71528E-161	0.470903437689409	2.34118870296635e-156	Extracellular matrix protein	BrainSpLMD|4052	OMIM|150390
SLC4A3	SLC4A3	3.33801E-151	0.459669566576707	8.04393420562254e-147	Membrane transport protein	BrainSpLMD|6508;Eurexp|euxassay_017094|dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|106195
MPDZ	MPDZ	2.20122E-149	0.700431152594208	5.304498962716e-145	Cell junction protein	BrainSpLMD|8777;Eurexp|euxassay_012184|marginal layer, neural retina, olfactory, ventricular layer	OMIM|603785;HPO|8777|Autosomal recessive inheritance, Communicating hydrocephalus, Congenital onset, Cortical gyral simplification, Intellectual disability, Macrocephaly, Seizures
CHRD	CHRD	7.34703E-149	0.439968237109424	1.77048705671144e-144	Structural protein	BrainSpLMD|8646	OMIM|603475
MGLL	MGLL	3.15987E-144	0.472772356253443	7.6146580241516e-140	Enzyme: Lipase	BrainSpLMD|11343;Eurexp|euxassay_002003|Meckel's cartilage, dorsal grey horn, dorsal root ganglion, foregut-midgut junction, hindgut, lobe, mantle layer, marginal layer, midgut, oesophagus, pancreas, stomach, ventricular layer, vibrissa	OMIM|609699
MXRA7	MXRA7	1.19778E-133	0.453732394673107	2.88641776882121e-129	Unclassified	BrainSpLMD|439921;Eurexp|euxassay_006355|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, retina, stroma, thoracic, trigeminal V	
AJAP1	AJAP1	4.70368E-133	0.469191359927165	1.13349296816312e-128	Integral membrane protein	BrainSpLMD|55966;Eurexp|euxassay_019248|lung, oesophagus, submandibular gland primordium, testis, thymus primordium, vibrissa	OMIM|610972
TRANK1	TRANK1	2.67953E-131	0.55016257535558	6.4571272443399e-127	Unclassified	Eurexp|euxassay_013745|cortex, left lung, mantle layer, primitive seminiferous tubules, right lung	
LOC100996635	LOC100996635	4.07378E-129	0.482640739146939	9.8170058668818e-125			
PCDH19	PCDH19	7.30392E-126	0.419486843506444	1.76009951143035e-121	Adhesion molecule	BrainSpMouseDev|93556	SFARI||Autism, No category;OMIM|300460;HPO|57526|Absence seizures, Aggressive behavior, Ataxia, Atonic seizures, Cutaneous photosensitivity, EEG abnormality, Febrile seizures, Focal clonic seizures, Focal seizures, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Global developmental delay, Infantile onset, Intellectual disability, Muscular hypotonia, Neurodevelopmental delay, Obtundation status, Pschomotor retardation, Psychosis, Status epilepticus, Tremor, X-linked inheritance
CD99L2	CD99L2	1.62594E-122	0.461159628596971	3.91819143710036e-118	Integral membrane protein	BrainSpLMD|83692;Eurexp|euxassay_014811|dorsal root ganglion, glossopharyngeal IX, mantle layer, trigeminal V, vestibulocochlear VIII	SFARI||Autism, No category;OMIM|300846
FRY	FRY	2.98175E-122	0.603220755822538	7.18540939300232e-118	Unclassified	BrainSpLMD|10129;Eurexp|euxassay_016041|axial skeleton, cervical, cervico-thoracic, clavicle, cricoid, dorsal root ganglion, exoccipital bone, facial VII, fibula, glossopharyngeal IX, mantle layer, metatarsus, nasal septum, neural retina, orbito-sphenoid, otic capsule, pelvic girdle, phalanx, rest of mesenchyme, rib, sternum, temporal bone, thoracic, thyroid, tibia, trigeminal V, turbinate, vagus X, vestibulocochlear VIII, vibrissa	OMIM|614818
LGI1	LGI1	3.86214E-122	0.628139215042732	9.30698130332906e-118	Unclassified	BrainSpLMD|9211;Eurexp|euxassay_008470|brain, diaphragm, neural retina, olfactory, skeletal muscle, spinal cord, vertebral axis muscle system	OMIM|604619;HPO|9211|Auditory auras, Autosomal dominant inheritance, Focal seizures with impairment of consciousness or awareness, Focal seizures without impairment of consciousness or awareness, Generalized tonic-clonic seizures with focal onset, Incomplete penetrance
ASPH	ASPH	8.42481E-121	0.615691108240386	2.03021022369789e-116	Enzyme: Hydroxylase	BrainSpLMD|444	OMIM|600582;HPO|444|Abnormal facial shape, Autosomal recessive inheritance, Convex nasal ridge, Dental malocclusion, Downslanted palpebral fissures, Ectopia lentis, Iris atrophy, Large beaked nose, Prominent nose, Retrognathia
SLC7A8	SLC7A8	2.40884E-120	0.40612322551108	5.80481347455899e-116	Membrane transport protein	BrainSpLMD|23428;Eurexp|euxassay_008218|renal/urinary system	OMIM|604235
RNF150	RNF150	9.30084E-119	0.522334928121093	2.24131708189371e-114	Ubiquitin proteasome system protein	Eurexp|euxassay_014053|dorsal grey horn, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, ventral grey horn, vestibulocochlear VIII	
CACNA1I	CACNA1I	1.71385E-112	0.403647102732079	4.13002946882022e-108	Voltage gated channel	BrainSpLMD|8911;Eurexp|euxassay_013223|mantle layer	SFARI||Autism, 4 - Minimal evidence;OMIM|608230
WDR19	WDR19	2.43314E-112	0.628722468759705	5.86339149018804e-108	Transport/cargo protein	BrainSpLMD|57728	OMIM|608151;HPO|57728|Abnormal diaphysis morphology, Abnormal toenail morphology, Abnormality of pelvic girdle bone morphology, Abnormality of retinal pigmentation, Abnormality of the clavicle, Abnormality of the fingernails, Abnormality of the metaphysis, Abnormality of the ribs, Abnormality of the sternum, Anteverted nares, Autosomal recessive inheritance, Brachydactyly, Broad distal phalanx of finger, Broad phalanx of the toes, Cataract, Chronic tubulointerstitial nephritis, Cone-shaped epiphysis, Craniosynostosis, Cutis laxa, Dolichocephaly, Ectodermal dysplasia, Elevated serum creatinine, Epicanthus, Everted lower lip vermilion, Finger syndactyly, Frontal bossing, Full cheeks, Global developmental delay, Hepatic cysts, Hip dysplasia, Hypermetropia, Hypertension, Hypodontia, Hypotelorism, Inguinal hernia, Joint hyperflexibility, Joint hypermobility, Metaphyseal widening, Microdontia, Micromelia, Myopia, Narrow chest, Nephronophthisis, Nephropathy, Osteoporosis, Pancreatic cysts, Pectus excavatum, Pes valgus, Premature ovarian insufficiency, Progressive visual loss, Prominent occiput, Proteinuria, Reduced visual acuity, Renal hypoplasia, Respiratory insufficiency, Retinal dystrophy, Rhizomelia, Rod-cone dystrophy, Short distal phalanx of finger, Short foot, Short iliac bones, Short stature, Short thorax, Skeletal dysplasia, Sparse hair, Stage 5 chronic kidney disease, Thin upper lip vermilion, Thoracic dysplasia, Visual impairment
OBSL1	OBSL1	3.25128E-111	0.400176753551753	7.83493887512457e-107	Cytoskeletal protein	BrainSpLMD|23363	OMIM|610991;HPO|23363|Abnormality of dental enamel, Abnormality of the elbow, Abnormality of the metaphysis, Anteverted nares, Autosomal recessive inheritance, Broad forehead, Bulbous nose, Delayed eruption of teeth, Delayed skeletal maturation, Dolichocephaly, Enlarged thorax, Everted lower lip vermilion, Frontal bossing, Horizontal ribs, Hyperlordosis, Hypoplasia of the ulna, Hypoplastic ischia, Hypoplastic pelvis, Hypoplastic pubic bone, Increased vertebral height, Intrauterine growth retardation, Joint hyperflexibility, Long philtrum, Malar flattening, Micromelia, Midface retrusion, Pointed chin, Prominent nasal tip, Protruding ear, Rocker bottom foot, Scapular winging, Short neck, Short stature, Short thorax, Slender long bone, Thick eyebrow, Thin ribs, Triangular face
MTMR6	MTMR6	1.42826E-107	0.639164313474404	3.44183086927198e-103	Lipid phosphatase	BrainSpLMD|9107;Eurexp|euxassay_008326|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|603561
FAM174A	FAM174A	1.72507E-103	0.449763478369264	4.15706773867713e-99	Integral membrane protein	BrainSpLMD|345757	
CCDC144A	CCDC144A	6.86667E-101	0.441817792055558	1.6547309371935e-96	Unclassified	BrainSpLMD|9720	
SLC9A7	SLC9A7	1.03525E-100	0.486301597471011	2.4947338416034e-96	Membrane transport protein	BrainSpLMD|84679	OMIM|300368
KCNN2	KCNN2	1.50887E-100	0.463531542767304	3.63606883770583e-96	Intracellular ligand gated channel	BrainSpLMD|3781;BrainSpMouseDev|79905	OMIM|605879
REPS1	REPS1	5.76243E-99	0.4847221864231	1.3886315514126e-94	Calcium binding protein	BrainSpLMD|85021;Eurexp|euxassay_000289|cranium, dorsal root ganglion, lung, mantle layer, otic capsule, thymus primordium, ventral grey horn	OMIM|614825
WWP1	WWP1	3.98889E-98	0.460332906152549	9.61242730248798e-94	Ubiquitin proteasome system protein	BrainSpLMD|11059	OMIM|602307
RASGRF1	RASGRF1	1.07538E-97	0.44584273537064	2.59145889203101e-93	Guanine nucleotide exchange factor	BrainSpLMD|5923;BrainSpMouseDev|19180	OMIM|606600
PGAP1	PGAP1	5.19193E-94	0.559472221017174	1.25115014410142e-89	Enzyme: Acyltransferase	BrainSpLMD|80055	OMIM|611655;HPO|80055|Abnormal electroretinogram, Abnormality of the dentition, Autosomal recessive inheritance, Cerebral atrophy, Global developmental delay, Intellectual disability, Macrotia, Microcephaly, Neonatal hypotonia, Retinal dystrophy, Short neck, Short stature, Wide mouth
KIRREL3	KIRREL3	2.01543E-91	0.508817731850612	4.85678249887858e-87	Immunoglobulin	BrainSpLMD|84623	SFARI||Autism, 3 - Suggestive evidence;OMIM|607761;HPO|84623|Autosomal dominant inheritance, Intellectual disability
RTF1	RTF1	6.92497E-89	0.51583794598761	1.66877915866018e-84	Unclassified	BrainSpLMD|23168	OMIM|611633
HDDC2	HDDC2	6.90091E-87	0.402669748555888	1.66298150113639e-82	Unclassified	BrainSpLMD|51020	
HTR1E	HTR1E	2.08662E-86	0.584531927691838	5.02834835574154e-82	G protein coupled receptor	BrainSpLMD|3354	OMIM|182132
ARID5B	ARID5B	6.16915E-85	0.452376807407405	1.48664166380089e-80	DNA binding protein	Eurexp|euxassay_016566|mantle layer;BrainSpMouseDev|47212	OMIM|608538
LOC440040	LOC440040	2.55197E-83	0.42474836111364	6.14973441643912e-79			
