id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
GJA1	GJA1	1.45340E-192	0.589583394560643	3.50241451158982e-188	Membrane transport protein	BrainSpLMD|2697;BrainSpMouseDev|14385	OMIM|121014;HPO|2697|2-4 toe cutaneous syndactyly, 3-4 toe syndactyly, 4-5 finger syndactyly, Abnormal blistering of the skin, Abnormal cortical bone morphology, Abnormality of dental enamel, Abnormality of dental morphology, Abnormality of the cerebral white matter, Abnormality of the fingernails, Abnormality of the metaphysis, Abnormality of the nasopharynx, Abnormality of the thorax, Absent middle phalanx of 5th finger, Alopecia, Aplasia/Hypoplasia of the cerebellum, Aplasia/Hypoplasia of the middle phalanges of the hand, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Basal ganglia calcification, Blepharophimosis, Bony paranasal bossing, Brachycephaly, Broad alveolar ridges, Broad columella, Broad long bones, Camptodactyly of finger, Carious teeth, Cataract, Cerebral calcification, Cleft palate, Cleft upper lip, Clinodactyly, Clinodactyly of the 5th finger, Club-shaped distal femur, Coarse facial features, Conductive hearing impairment, Congenital alopecia totalis, Congestive heart failure, Cranial hyperostosis, Craniofacial hyperostosis, Cubitus valgus, Curly hair, Cutaneous photosensitivity, Cyanosis, Delayed eruption of permanent teeth, Delayed eruption of teeth, Delayed skeletal maturation, Dental crowding, Dental malocclusion, Depressed nasal bridge, Diabetes mellitus, Downslanted palpebral fissures, Dry hair, Dry skin, Dysarthria, Dystrophic fingernails, Epicanthus, Epidermal acanthosis, Erythema, External ear malformation, Facial hyperostosis, Facial palsy, Failure to thrive, Fifth finger distal phalanx clinodactyly, Fine hair, Finger syndactyly, Fingernail dysplasia, First degree atrioventricular block, Flared metaphysis, Fragile nails, Frontal bossing, Gait disturbance, Generalized hyperkeratosis, Glaucoma, High forehead, High-grade hypermetropia, Hip dislocation, Hyperactive deep tendon reflexes, Hypergranulosis, Hypermelanotic macule, Hyperreflexia, Hypertelorism, Hypoplasia of dental enamel, Hypoplasia of teeth, Hypoplasia of the maxilla, Hypoplastic aortic arch, Hypoplastic left heart, Hypotelorism, Hypotrichosis, Infantile onset, Inlet ventricular septal defect, Intellectual disability, Joint contracture of the 5th finger, Large earlobe, Long nose, Long philtrum, Low-set ears, Macrocephaly, Macrodontia of permanent maxillary central incisor, Mandibular prognathia, Median cleft lip, Metaphyseal dysplasia, Microcephaly, Microcornea, Microdontia, Micrognathia, Microphthalmia, Mild global developmental delay, Mixed hearing impairment, Muscle weakness, Myopia, Nail dysplasia, Narrow mouth, Narrow nasal bridge, Narrow nose, Nasal obstruction, Neurogenic bladder, Optic atrophy, Osteopetrosis, Palmoplantar hyperkeratosis, Palmoplantar keratoderma, Paraparesis, Patchy palmoplantar keratoderma, Patchy sclerosis of finger phalanx, Persistent pupillary membrane, Phenotypic variability, Premature loss of primary teeth, Premature loss of teeth, Primum atrial septal defect, Prominent epicanthal folds, Pulmonary arterial hypertension, Reduced number of teeth, Seizures, Selective tooth agenesis, Short 5th finger, Short foot, Short middle phalanx of the 5th finger, Short nose, Short palpebral fissure, Short stature, Skeletal dysplasia, Skin rash, Slow-growing hair, Small hand, Sparse eyelashes, Sparse hair, Spastic paraparesis, Spasticity, Telecanthus, Tetraparesis, Thin anteverted nares, Thin vermilion border, Toe syndactyly, Underdeveloped nasal alae, Vertebral hyperostosis, Visual impairment, Weight loss, Wide nasal bridge
PITPNC1	PITPNC1	1.68862E-185	0.866054683186216	4.06922756236173e-181	Transport/cargo protein	BrainSpLMD|26207	OMIM|605134
ARHGEF26	ARHGEF26	6.60680E-177	0.710657880264473	1.59210570761392e-172		BrainSpLMD|26084;Eurexp|euxassay_016114|ventricular layer	OMIM|617552
ALDH1L1	ALDH1L1	3.36294E-175	0.619691269127826	8.10402140582057e-171	Enzyme: Dehydrogenase	BrainSpLMD|10840;Eurexp|euxassay_009095|adrenal gland, mantle layer, testis, ventral grey horn, ventricular layer	OMIM|600249
RFX4	RFX4	3.22269E-171	0.66068714363109	7.76603695422391e-167	DNA binding protein	BrainSpLMD|5992;Eurexp|euxassay_005798|ventricular layer;BrainSpMouseDev|46978	OMIM|603958
RNF219-AS1	RNF219-AS1	2.67975E-167	0.485041132726384	6.45766823014127e-163			
COL5A3	COL5A3	5.91671E-165	0.793046038314058	1.42580939634861e-160	Extracellular matrix protein	BrainSpLMD|50509	OMIM|120216
ACSS1	ACSS1	1.46879E-159	0.592037492401511	3.53947884316636e-155	Unclassified	BrainSpLMD|84532;Eurexp|euxassay_018560|embryo	OMIM|614355
GLIS3	GLIS3	1.94244E-151	0.734146991925234	4.68088844049844e-147	Unclassified	BrainSpLMD|169792;Eurexp|euxassay_016279|floorplate, lip, roof plate, ventricular layer, vibrissa;BrainSpMouseDev|86346	OMIM|610192;HPO|169792|Autosomal recessive inheritance, Cholestasis, Congenital glaucoma, Congenital hypothyroidism, Depressed nasal bridge, Diabetes mellitus, Epicanthus, Global developmental delay, Hepatic fibrosis, Hepatomegaly, Intrauterine growth retardation, Long philtrum, Low-set ears, Phenotypic variability, Polycystic kidney dysplasia, Portal hypertension, Renal cyst, Thin upper lip vermilion
ALDH1A1	ALDH1A1	3.30121E-151	1.03176739064539	7.95526002069877e-147	Enzyme: Dehydrogenase	BrainSpLMD|216;BrainSpMouseDev|11455	OMIM|100640
GLI3	GLI3	2.33546E-143	0.427276009592185	5.62798116237649e-139	Transcription factor	BrainSpLMD|2737;Eurexp|euxassay_018378|axial skeleton, mesenchyme, phalanx, ventricular layer;BrainSpMouseDev|14410	OMIM|165240;HPO|2737|1-5 toe syndactyly, 3-4 finger syndactyly, Abnormal lung lobation, Abnormality of earlobe, Accelerated skeletal maturation, Anal atresia, Aplasia/Hypoplasia of the corpus callosum, Autosomal dominant inheritance, Bifid epiglottis, Broad hallux phalanx, Broad thumb, Cryptorchidism, Dandy-Walker malformation, Decreased circulating cortisol level, Decreased testicular size, Distal shortening of limbs, Distal urethral duplication, Dysplastic distal thumb phalanges with a central hole, Ectopic kidney, Esophageal atresia, Finger syndactyly, Frontal bossing, Growth hormone deficiency, High forehead, Hip dislocation, Holoprosencephaly, Hydronephrosis, Hydroureter, Hypertelorism, Hypoplasia of the epiglottis, Intellectual disability, severe, Intrauterine growth retardation, Laryngeal cleft, Macrocephaly, Mesoaxial foot polydactyly, Mesoaxial hand polydactyly, Micropenis, Nail dysplasia, Neonatal death, Panhypopituitarism, Postaxial foot polydactyly, Postaxial hand polydactyly, Preaxial foot polydactyly, Preaxial polydactyly, Precocious puberty, Preductal coarctation of the aorta, Prominent occiput, Radial head subluxation, Renal cyst, Renal dysplasia, Renal hypoplasia, Scaphocephaly, Seizures, Short nose, Short stature, Sloping forehead, Telecanthus, Thyroid dysgenesis, Toe syndactyly, Tracheoesophageal fistula, Trigonocephaly, Triphalangeal thumb, Variable expressivity, Ventricular septal defect, Wide nasal bridge
PAX3	PAX3	4.03827E-139	0.756937439327224	9.73143105634289e-135	Transcription factor	BrainSpLMD|5077;Eurexp|euxassay_012277|dorsal root ganglion, lip, mantle layer, naris, nose, roof plate, turbinate bones, ventricular layer, vibrissa;BrainSpMouseDev|18271	OMIM|606597;COSMIC||alveolar rhabdomyosarcoma, Waardenburg syndrome, craniofacial-deafness-hand syndrome;HPO|5077|Abnormality of vision, Aganglionic megacolon, Alveolar rhabdomyosarcoma, Aplasia of the vagina, Aplasia/Hypoplasia involving the nose, Atelectasis, Autosomal dominant contiguous gene syndrome, Autosomal dominant inheritance, Autosomal recessive inheritance, Blepharophimosis, Blue irides, Brachydactyly, Camptodactyly of finger, Carpal synostosis, Clinodactyly, Congenital sensorineural hearing impairment, Cutaneous finger syndactyly, Depressed nasal bridge, Depressed nasal ridge, Downslanted palpebral fissures, Flat face, Hearing impairment, Heterochromia iridis, Hypertelorism, Hypopigmentation of the fundus, Hypopigmented skin patches, Hypoplasia of the maxilla, Hypoplastic iris stroma, Intellectual disability, Joint stiffness, Lacrimal duct atresia, Lacrimation abnormality, Malar flattening, Mandibular prognathia, Microcephaly, Narrow face, Narrow mouth, Narrow nasal bridge, Oral cleft, Partial albinism, Premature graying of hair, Prominent nasal bridge, Scapular winging, Sensorineural hearing impairment, Short nose, Smooth philtrum, Spastic paraplegia, Sprengel anomaly, Supernumerary ribs, Supernumerary vertebrae, Synophrys, Synostosis of carpal bones, Telecanthus, Tented upper lip vermilion, Thick eyebrow, Ulnar deviation of finger, Ulnar deviation of the hand, Ulnar deviation of the wrist, Underdeveloped nasal alae, Variable expressivity, White eyebrow, White eyelashes, White forelock, White hair, Wide nasal bridge
LGR6	LGR6	1.94787E-132	0.546978574533722	4.69398045489852e-128	G protein coupled receptor	BrainSpLMD|59352	OMIM|606653
RANBP3L	RANBP3L	5.74235E-132	0.538216516978722	1.38379257368303e-127	Unclassified	BrainSpLMD|202151	OMIM|616391
SFXN5	SFXN5	8.78464E-126	0.876925886517453	2.11692318129583e-121	Transport/cargo protein	BrainSpLMD|94097;Eurexp|euxassay_014475|ventricular layer	OMIM|615572
EDNRB	EDNRB	9.28666E-123	0.529528528417421	2.23790020228534e-118	G protein coupled receptor	BrainSpLMD|1910;Eurexp|euxassay_002855|4th ventricle, bladder, choroid plexus, cochlear component, dorsal root ganglion, ductus deferens, facial VII, foregut-midgut junction, glossopharyngeal IX, heart, hindgut, inferior, intrinsic, lateral recess, loop, mantle layer, meninges, mesenchyme, midgut, oesophagus, rectum, stomach, superior, tail, tongue, trigeminal V, turbinate bones, urethra, ventral grey horn, ventricle, ventricular layer, vertebral axis muscle system, vestibular component, vestibulocochlear VIII;BrainSpMouseDev|13396	OMIM|131244;HPO|1910|Abdominal pain, Abnormal auditory evoked potentials, Abnormal macular morphology, Abnormality of vision, Aganglionic megacolon, Albinism, Ataxia, Autonomic dysregulation, Autosomal dominant inheritance, Autosomal recessive inheritance, Blue irides, Constipation, Global developmental delay, Hearing impairment, Heterochromia iridis, Heterogeneous, Hypopigmentation of the fundus, Hypopigmented skin patches, Intestinal obstruction, Large for gestational age, Leukodystrophy, Muscular hypotonia, Nausea and vomiting, Nystagmus, Olfactory lobe agenesis, Polyneuropathy, Premature graying of hair, Prominent nasal bridge, Sensorineural hearing impairment, Spastic paraparesis, Synophrys, Underdeveloped nasal alae, Weight loss, White eyebrow, White eyelashes, White forelock, Wide nasal bridge
TRIL	TRIL	2.25960E-121	0.450451978426429	5.44519189230331e-117		BrainSpLMD|9865	OMIM|613356
CACHD1	CACHD1	7.09971E-116	0.731907255690938	1.71088886754339e-111	Voltage gated channel	BrainSpLMD|57685;Eurexp|euxassay_006310|incisor, lung, mantle layer, molar, naris, penis, ventricular layer	
AQP4	AQP4	1.44530E-115	0.599972821523232	3.48287325972781e-111	Water channel	BrainSpLMD|361;Eurexp|euxassay_004747|hindbrain, lung, metanephros, midbrain, olfactory, pancreas, spinal cord, stomach, trigeminal V, ventral grey horn, ventricular layer;BrainSpMouseDev|11616	OMIM|600308
PAX6	PAX6	8.71676E-115	0.474903762193099	2.10056363700752e-110	Transcription factor	BrainSpLMD|5080;BrainSpMouseDev|18274	SFARI||Autism, No category;OMIM|607108;HPO|5080|Abnormal best corrected visual acuity test, Abnormality of movement, Abnormality of retinal pigmentation, Abnormality of the optic disc, Abnormality of the vagina, Abnormality of vision, Amblyopia, Aniridia, Aplasia/Hypoplasia of the iris, Aplasia/Hypoplasia of the macula, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Cataract, Cerebellar hypoplasia, Chorioretinal coloboma, Congenital glaucoma, Congenital nystagmus, Contiguous gene syndrome, Corneal opacity, Cryptorchidism, Displacement of the external urethral meatus, EEG abnormality, Everted lower lip vermilion, Generalized hyperpigmentation, Glaucoma, Global developmental delay, Hearing abnormality, Hypoplasia of the corpus callosum, Hypoplasia of the fovea, Hypoplasia of the iris, Hypospadias, Intellectual disability, Keratitis, Mask-like facies, Microcephaly, Micrognathia, Motor delay, Muscular hypotonia, Nephroblastoma, Nystagmus, Opacification of the corneal stroma, Optic atrophy, Optic disc hypoplasia, Optic nerve aplasia, Optic nerve coloboma, Optic nerve hypoplasia, Peripheral vitreous opacities, Peters anomaly, Postural tremor, Presenile cataracts, Pseudopapilledema, Ptosis, Reduced visual acuity, Retinal detachment, Scanning speech, Short stature, Slurred speech, Somatic mutation, Strabismus, Streak ovary, Visual impairment, Visual loss
SLC25A18	SLC25A18	1.42360E-111	0.410990831673626	3.43058943887804e-107	Membrane transport protein	BrainSpLMD|83733	OMIM|609303
PHF21B	PHF21B	4.82762E-102	0.610859041113435	1.16336012484297e-97	DNA binding protein	BrainSpLMD|112885;Eurexp|euxassay_008948|brain, spinal cord	OMIM|616727
ZNF98	ZNF98	1.87794E-101	0.679041106321814	4.52546252070454e-97	Transcription factor		OMIM|603980
LCAT	LCAT	2.57581E-101	0.506851660167579	6.20718278821249e-97	Enzyme: Acyltransferase	BrainSpLMD|3931;Eurexp|euxassay_018623|liver, ventricle	OMIM|606967;HPO|3931|Autosomal recessive inheritance, Corneal opacity, Decreased circulating high-density lipoprotein levels, Hemolytic anemia, Hypertriglyceridemia, Increased circulating low-density lipoprotein levels, Increased circulating very-low-density lipoprotein levels, Normochromic anemia, Opacification of the corneal stroma, Proteinuria, Renal insufficiency
LRIG1	LRIG1	3.95909E-96	0.517031892167698	9.54061006453128e-92	Cell surface receptor	BrainSpLMD|26018	OMIM|608868
PDLIM3	PDLIM3	2.03254E-95	0.401825356366682	4.89801514001949e-91	Unclassified	BrainSpLMD|27295	OMIM|605889
ACSBG1	ACSBG1	3.15449E-95	0.410644144163112	7.60169695121471e-91	Enzyme: Synthase	BrainSpLMD|23205;Eurexp|euxassay_017864|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, exoccipital bone, femur, fibula, humerus, orbito-sphenoid, pelvic girdle, rib, scapula, temporal bone, testis, tibia, turbinate, vault of skull	OMIM|614362
SMTN	SMTN	5.87123E-95	0.640340411463677	1.41484799967379e-90	Cytoskeletal associated protein	BrainSpLMD|6525;Eurexp|euxassay_002787|alimentary system, hindgut, limb, midgut, oesophagus, rectum, stomach, vertebral axis muscle system, wall	OMIM|602127
STON2	STON2	8.75802E-94	0.467865714042604	2.11050861636189e-89	Unclassified	BrainSpLMD|85439	OMIM|608467
LINC00299	LINC00299	2.07777E-93	0.610008245039241	5.0070184489204e-89	Unclassified	BrainSpLMD|339789	
NCAN	NCAN	1.70533E-92	0.693478481780339	4.10950803015267e-88	Extracellular matrix protein	BrainSpLMD|1463;Eurexp|euxassay_015922|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, intermediate grey horn, midbrain, neural retina, spinal cord, telencephalon, trigeminal V, ventral grey horn, vestibulocochlear VIII	OMIM|600826
XYLT1	XYLT1	1.46240E-91	1.12030329536823	3.52408398884214e-87	Enzyme: Transferase	BrainSpLMD|64131	OMIM|608124;HPO|64131|Abnormality of the eyelashes, Abnormality of the metaphysis, Accelerated skeletal maturation, Advanced ossification of carpal bones, Anteverted nares, Aplasia/Hypoplasia of the abdominal wall musculature, Autosomal recessive inheritance, Bell-shaped thorax, Blue sclerae, Camptodactyly of finger, Clinodactyly of the 5th finger, Coxa valga, Coxa vara, Depressed nasal bridge, Disproportionate short-limb short stature, Elbow dislocation, Epiphyseal dysplasia, Flat face, Genu recurvatum, Glaucoma, Hypotrichosis, Intellectual disability, Joint hyperflexibility, Joint laxity, Long philtrum, Low-set, posteriorly rotated ears, Metaphyseal widening, Patellar dislocation, Proptosis, Radioulnar synostosis, Relative macrocephaly, Round face, Scoliosis, Severe short stature, Short clavicles, Short long bone, Short metacarpal, Short neck, Short phalanx of finger, Short stature, Small hand, Ventricular septal defect
SHROOM3	SHROOM3	2.12043E-91	0.756080459985743	5.10982339216802e-87	Adapter molecule	BrainSpLMD|57619;Eurexp|euxassay_012216|cortex, midgut, olfactory, ventricular layer, vertebral axis muscle system	OMIM|604570
SNED1	SNED1	3.27498E-87	0.986208126603601	7.89203897118322e-83	Unclassified	BrainSpLMD|25992;Eurexp|euxassay_011401|axial skeleton, bladder, choroid plexus, cochlea, cortex, ductus deferens, extrinsic ocular muscle, interdigital region between digits 1 and 2, interdigital region between digits 2 and 3, interdigital region between digits 3 and 4, interdigital region between digits 4 and 5, lip, meninges, mesenchyme, metanephros, nasal septum, palatal shelf, pancreas, spleen primordium, submandibular gland primordium, thymus primordium, tongue, trachea, turbinate bones, urethra, vibrissa	OMIM|616634
LGI4	LGI4	9.46180E-86	1.13855841409098	2.28010553051355e-81	Unclassified	BrainSpLMD|163175;Eurexp|euxassay_011080|olfactory	OMIM|608303;HPO|163175|Ankle contracture, Areflexia, Arthrogryposis multiplex congenita, Autosomal recessive inheritance, Camptodactyly, Congenital onset, Dental crowding, Distal arthrogryposis, EMG abnormality, Elbow flexion contracture, Esotropia, Fetal akinesia sequence, Generalized hypotonia, High palate, Hip contracture, Internally rotated shoulders, Knee flexion contracture, Limitation of joint mobility, Micrognathia, Muscular hypotonia, Narrow forehead, Poor head control, Protruding ear, Ptosis, Reduced tendon reflexes, Respiratory distress, Retrognathia, Scapular winging, Talipes equinovarus
CDC42EP4	CDC42EP4	4.60105E-84	0.43572915007284	1.10876112432383e-79	Cytoskeletal protein	BrainSpLMD|23580;Eurexp|euxassay_003531|left lung, right lung, ventricular layer, vibrissa	OMIM|605468
WDR49	WDR49	4.65931E-82	0.667078600548098	1.12280017618603e-77	Unclassified	BrainSpLMD|151790	
TNIK	TNIK	3.13399E-81	0.715268175770856	7.5522811762693e-77	Serine/threonine kinase	BrainSpLMD|23043	OMIM|610005;HPO|23043|Autosomal recessive inheritance, Delayed speech and language development, Hyperactivity, Intellectual disability
