id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
PACSIN1	PACSIN1	2.18675E-240	0.549288146377904	5.26962136268242e-236	Adapter molecule	BrainSpLMD|29993;Eurexp|euxassay_007123|adenohypophysis, brain, dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, respiratory, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|606512
CARTPT	CARTPT	1.11920E-239	0.516063606097962	2.69704695847848e-235	Unclassified	BrainSpLMD|9607;Eurexp|euxassay_007423|cervical, cervico-thoracic, left lung, mandible, mantle layer, maxilla, olfactory, orbito-sphenoid, rib, right lung, thoracic, ventral grey horn;BrainSpMouseDev|26965	OMIM|602606
DDN	DDN	5.50766E-239	0.419098224400834	1.32723507034139e-234	Unclassified		OMIM|610588
ZNF365	ZNF365	1.30462E-238	0.590500891040619	3.14386658331433e-234	Unclassified	BrainSpLMD|22891;Eurexp|euxassay_010275|lens	OMIM|607818;HPO|22891|Abnormal rapid eye movement sleep, Abnormality of vision, Cataplexy, Excessive daytime sleepiness, Excessive daytime somnolence, Hallucinations, Insomnia, Transient global amnesia
CDK5R2	CDK5R2	3.68343E-238	0.483501256131918	8.87633234640939e-234	Regulatory/other subunit	BrainSpLMD|8941	OMIM|603764
TSPYL4	TSPYL4	4.87969E-238	0.569020268149068	1.17590810847616e-233	Unclassified	BrainSpLMD|23270;Eurexp|euxassay_004360|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, olfactory, spinal cord, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	
CAMKK1	CAMKK1	1.77616E-237	0.558664542009689	4.28018526347811e-233	Serine/threonine kinase	BrainSpLMD|84254	OMIM|611411
CX3CL1	CX3CL1	1.20848E-235	0.526540381382093	2.9122049880721e-231	Chemokine	BrainSpLMD|6376;Eurexp|euxassay_003381|epidermis, mantle layer, marginal layer, naris, oesophagus, olfactory, rectum, respiratory, testis, thymus primordium, thyroid, trachea, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|20075	OMIM|601880
NLRP1	NLRP1	1.01868E-233	0.578529123767394	2.45481124860356e-229	Unclassified	BrainSpLMD|22861	OMIM|606636;HPO|22861|Antinuclear antibody positivity, Autoimmune hemolytic anemia, Autosomal dominant inheritance, Autosomal recessive inheritance, Corneal neovascularization, Dry skin, Ectodermal dysplasia, Epidermal acanthosis, Failure to thrive, Follicular hyperkeratosis, Growth delay, Hyperkeratosis, Increased IgA level, Keratoconjunctivitis sicca, Palmoplantar keratoderma, Parakeratosis, Photophobia, Polyarticular arthritis, Punctate keratitis, Splenomegaly, Squamous cell carcinoma, Thyroiditis, Uveitis
LZTS1	LZTS1	2.15657E-233	0.437517744464532	5.19690164841756e-229	Unclassified	BrainSpLMD|11178;Eurexp|euxassay_011133|mantle layer, marginal layer, ventricular layer;BrainSpMouseDev|84266	OMIM|606551;HPO|11178|Autosomal dominant inheritance, Squamous cell carcinoma
TPRG1L	TPRG1L	2.27127E-233	0.512584495490755	5.4733036625281e-229	Unclassified	BrainSpLMD|127262;Eurexp|euxassay_011614|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, olfactory, trigeminal V, vagus X, ventral grey horn, vomeronasal organ	OMIM|611460
PRKAR2B	PRKAR2B	2.76168E-233	0.628743380681988	6.65508567680135e-229	Serine/threonine kinase	BrainSpLMD|5577;Eurexp|euxassay_012279|adrenal gland, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, lobe, midbrain, neural retina, skeletal muscle, spinal cord, submandibular gland primordium, telencephalon, testis, trigeminal V, vestibulocochlear VIII, vibrissa	OMIM|176912
KLF9	KLF9	3.13974E-232	0.533914411780272	7.56615239446139e-228	Transcription factor	BrainSpLMD|687;Eurexp|euxassay_012054|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, exoccipital bone, femur, fibula, humerus, orbito-sphenoid, otic capsule, pelvic girdle, rib, temporal bone, tibia, turbinate	OMIM|602902
LINC01250	LINC01250	1.58979E-231	0.561390965837228	3.83106606846501e-227			
PPP2R2C	PPP2R2C	2.54192E-227	0.560990767334288	6.12551553471428e-223	Serine/threonine phosphatase	BrainSpLMD|5522	OMIM|605997
PINK1	PINK1	6.00065E-225	0.447816729187917	1.44603544340092e-220	Serine/threonine kinase	BrainSpLMD|65018;Eurexp|euxassay_018858|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, olfactory, testis, trigeminal V	OMIM|608309;HPO|65018|Anxiety, Autosomal recessive inheritance, Bradykinesia, Dementia, Depressivity, Dystonia, Hyperreflexia, Infantile onset, Parkinsonism, Postural instability, Resting tremor, Rigidity, Slow progression, Urinary urgency
OPN3	OPN3	7.85495E-224	0.405004125055045	1.89288559315751e-219	G protein coupled receptor	BrainSpLMD|23596;Eurexp|euxassay_002374|orbito-sphenoid	OMIM|606695
TOLLIP	TOLLIP	1.26402E-221	0.556814775396975	3.0460425410557e-217	Adapter molecule	BrainSpLMD|54472	OMIM|606277
TMEM30A	TMEM30A	1.26903E-221	0.525302487428438	3.05810427664123e-217	Integral membrane protein	BrainSpLMD|55754	OMIM|611028
RBFOX3	RBFOX3	3.10677E-221	0.478410292108215	7.48668237460368e-217			OMIM|616999
SYN1	SYN1	3.94607E-221	0.525035517824277	9.50924210812546e-217	Transport/cargo protein	BrainSpLMD|6853;Eurexp|euxassay_015737|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, molar, neural retina, olfactory, spinal cord, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|20725	SFARI||Autism, 4 - Minimal evidence;OMIM|313440;HPO|6853|Aggressive behavior, Autistic behavior, Focal seizures, Macrocephaly, Seizures, Specific learning disability, X-linked dominant inheritance, X-linked recessive inheritance
BHLHE40	BHLHE40	1.78899E-215	0.422606679179992	4.31110800962929e-211	Transcription factor	BrainSpLMD|8553;BrainSpMouseDev|20655	OMIM|604256
PRKAR1B	PRKAR1B	2.51257E-215	0.585100277170976	6.05478963780416e-211	Serine/threonine kinase	Eurexp|euxassay_018636|cervical, cervico-thoracic, dorsal root ganglion, extrinsic, facial VII, glossopharyngeal IX, mantle layer, marginal layer, mesenchyme, midgut, naris, neural retina, olfactory, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|176911;HPO|5575|Abnormal neuron morphology, Anxiety, Apathy, Bradykinesia, Diffuse cerebral atrophy, Falls, Frontotemporal dementia, Impaired visuospatial constructive cognition, Inappropriate behavior, Inertia, Language impairment, Memory impairment, Motor deterioration, Muscle stiffness, Parkinsonism, Postural instability, Short attention span, Short stepped shuffling gait
ARPC5L	ARPC5L	2.00203E-214	0.51977054492915	4.82449531967249e-210	Unclassified	BrainSpLMD|81873;Eurexp|euxassay_001950|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, olfactory, submandibular gland primordium, thymus primordium, trigeminal V, vagus X, ventral grey horn, ventricular layer, vibrissa	
RAP2A	RAP2A	3.27362E-214	0.641876609296217	7.88876734193382e-210	GTPase	BrainSpLMD|5911	OMIM|179540
SERINC3	SERINC3	5.07976E-211	0.649485272830423	1.22412086690431e-206	Integral membrane protein	BrainSpLMD|10955;Eurexp|euxassay_004869|dorsal root ganglion, facial VII, glossopharyngeal IX, left, mandible, maxilla, medulla, orbito-sphenoid, right, testis, thymus primordium, trigeminal V	OMIM|607165
LNX1	LNX1	5.52767E-211	0.442849162228353	1.332058334702e-206	Ubiquitin proteasome system protein	BrainSpLMD|84708	OMIM|609732
ART3	ART3	1.66613E-210	0.4837235699917	4.01504466020242e-206	Enzyme: Ribosyltransferase	BrainSpLMD|419;Eurexp|euxassay_010316|facial VII, glossopharyngeal IX, vestibulocochlear VIII	OMIM|603086
AKAP5	AKAP5	1.60706E-209	0.453240176306615	3.87269356889841e-205	Anchor protein	BrainSpLMD|9495	OMIM|604688
TUBA4A	TUBA4A	3.95003E-209	0.484770052183199	9.51878768021039e-205	Cytoskeletal protein	BrainSpLMD|7277	OMIM|191110;HPO|7277|Autosomal dominant inheritance
FHL2	FHL2	5.01067E-208	0.45391131104753	1.20747044949092e-203	Adapter molecule	BrainSpLMD|2274	OMIM|602633;HPO|2274|Dilated cardiomyopathy
SLC8A2	SLC8A2	1.19260E-207	0.452033665863923	2.87393934372411e-203	Membrane transport protein	Eurexp|euxassay_019728|mantle layer	OMIM|601901
FBXL16	FBXL16	2.76265E-207	0.523500551666283	6.65742297371794e-203	Ubiquitin proteasome system protein	BrainSpLMD|146330	OMIM|609082
KCNAB2	KCNAB2	2.35697E-206	0.51407598796505	5.67982437902746e-202	Voltage gated channel	BrainSpLMD|8514;Eurexp|euxassay_002988|dorsal root ganglion, facial VII, glossopharyngeal IX, nasal capsule, olfactory, pons, thymus primordium, trigeminal V, ventral grey horn	OMIM|601142;HPO|8514|Absent speech, Agenesis of corpus callosum, Autism, Brachycephaly, Brachydactyly, Camptodactyly of finger, Cerebral cortical atrophy, Clinodactyly of the 5th finger, Constipation, Deeply set eye, Delayed cranial suture closure, Depressed nasal bridge, Depressed nasal ridge, Dysphagia, EEG abnormality, Epicanthus, Failure to thrive, Feeding difficulties in infancy, Gait disturbance, Gastroesophageal reflux, Global developmental delay, High-grade hypermetropia, Horizontal eyebrow, Intellectual disability, Long philtrum, Low-set, posteriorly rotated ears, Microcephaly, Midface retrusion, Muscular hypotonia, Narrow mouth, Pointed chin, Poor speech, Seizures, Self-injurious behavior, Short foot, Stereotypy, Strabismus, Ventriculomegaly, Wide nasal bridge
TOMM20	TOMM20	2.83139E-203	0.674351567300679	6.82309232291125e-199	Membrane transport protein	BrainSpLMD|9804	SFARI||Autism, 5 - Hypothesized but untested;OMIM|601848
NAT8L	NAT8L	1.75268E-202	0.457334867872321	4.22360947796342e-198	Enzyme: Transferase;Unclassified	BrainSpLMD|339983	OMIM|610647;HPO|339983|Autosomal recessive inheritance, Decreased body weight, Generalized hypotonia, Global developmental delay, Inguinal hernia, Microcephaly, Seizures, Short attention span, Short stature, Stereotypy, Truncal ataxia, Unsteady gait
MEF2D	MEF2D	1.05538E-201	0.436124518333052	2.54326118907682e-197	Transcription regulatory protein	BrainSpLMD|4209;BrainSpMouseDev|17030	OMIM|600663
CYP46A1	CYP46A1	5.85501E-201	0.43093391533017	1.41094099584281e-196	Enzyme: Hydroxylase	BrainSpLMD|10858	OMIM|604087
DOC2A	DOC2A	7.59864E-201	0.512240196217861	1.83112125939717e-196	Calcium binding protein	BrainSpLMD|8448	OMIM|604567
CHCHD10	CHCHD10	1.23266E-199	0.466144652332585	2.97045683069397e-195	Unclassified	BrainSpLMD|400916;Eurexp|euxassay_006271|4th ventricle, calyces, choroid plexus, mantle layer, thyroid, ventral grey horn, ventricle	OMIM|615903;HPO|400916|Amyotrophic lateral sclerosis, Anxiety, Areflexia, Ataxia, Autosomal dominant inheritance, Babinski sign, Bulbar palsy, Depressivity, Difficulty walking, Dysarthria, Dysphagia, Dyspnea, Elevated serum creatine phosphokinase, Emotional lability, Exercise intolerance, Facial palsy, Fasciculations, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Frontal lobe dementia, Frontotemporal dementia, Generalized muscle weakness, Hammertoe, Hyporeflexia, Increased serum lactate, Muscle cramps, Neck flexor weakness, Neurodegeneration, Pain, Paralysis, Pes cavus, Pes planus, Progressive, Proximal muscle weakness in lower limbs, Respiratory failure, Short stature, Skeletal muscle atrophy, Slow progression, Spasticity, Spinal muscular atrophy, Xerostomia
HPCA	HPCA	2.78523E-199	0.405288269149349	6.7118394027407e-195	Calcium binding protein	BrainSpLMD|3208;Eurexp|euxassay_002625|dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, trigeminal V	OMIM|142622;HPO|3208|Autosomal recessive inheritance, Blepharospasm, Dysarthria, Dysphagia, Juvenile onset, Slow progression, Torsion dystonia, Torticollis, Tremor
MAPK1	MAPK1	4.63899E-199	0.629204336261683	1.11790447094167e-194	Serine/threonine kinase	BrainSpLMD|5594	SFARI||Autism, 5 - Hypothesized but untested;OMIM|176948;COSMIC||CLL, ovarian mixed germ cell tumour, cervical carcinoma;HPO|5594|Abnormality of earlobe, Absent fingernail, Absent toenail, Clinodactyly of the 5th finger, Deeply set eye, Global developmental delay, Highly arched eyebrow, Intellectual disability, Intrauterine growth retardation, Language impairment, Microcephaly, Neoplasm, Pes planus, Pointed chin, Premature birth, Short stature, Smooth philtrum, Thin upper lip vermilion, Truncus arteriosus, Underdeveloped nasal alae
TMEM160	TMEM160	3.39383E-197	0.515652131890376	8.17845621234406e-193	Unclassified	BrainSpLMD|54958	
IGIP	IGIP	4.60801E-194	0.449072915714835	1.11043804042047e-189	Unclassified	BrainSpLMD|492311	
PLPPR4	PLPPR4	1.37747E-193	0.471213161665741	3.31943401606912e-189		BrainSpLMD|9890	OMIM|607813
MCHR2	MCHR2	1.68573E-192	0.435069531545704	4.06227385493525e-188	G protein coupled receptor	BrainSpLMD|84539	OMIM|606111
TMEM38A	TMEM38A	8.48191E-192	0.425688731065775	2.04397034990956e-187	Integral membrane protein	BrainSpLMD|79041;Eurexp|euxassay_002637|head mesenchyme, tongue, vertebral axis muscle system	OMIM|611235
EHD3	EHD3	5.44071E-191	0.435374511314121	1.31110202318419e-186	Cytoskeletal associated protein	BrainSpLMD|30845;Eurexp|euxassay_003815|adrenal gland, brain, dorsal root ganglion, glossopharyngeal IX, liver, lung, metanephros, otic capsule, spinal cord, trigeminal V, turbinate bones	OMIM|605891
SPRYD3	SPRYD3	3.95378E-190	0.423153786552653	9.52782445743772e-186	Unclassified	BrainSpLMD|84926	
DYNLL2	DYNLL2	6.02171E-190	0.454760998644937	1.45111160666288e-185	Motor protein	BrainSpLMD|140735;Eurexp|euxassay_001725|diencephalon, dorsal root ganglion, glossopharyngeal IX, hindbrain, mantle layer, marginal layer, midbrain, neural retina, olfactory, spinal cord, stroma, thymus primordium, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|608942
TYRO3	TYRO3	5.71653E-189	0.4909000077293	1.37756912774822e-184	Receptor tyrosine kinase	BrainSpLMD|7301;Eurexp|euxassay_006322|basal plate, marginal layer, naris, olfactory, pons, primitive seminiferous tubules, vagus X;BrainSpMouseDev|21931	OMIM|600341
SYT5	SYT5	6.03134E-187	0.474828276249051	1.45343192133715e-182	Integral membrane protein	BrainSpLMD|6861;Eurexp|euxassay_018069|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, olfactory, spinal cord, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|600782
B4GALNT1	B4GALNT1	2.47820E-186	0.480141178100752	5.97195905779067e-182	Enzyme: Synthase	BrainSpLMD|2583;Eurexp|euxassay_002539|brain, diencephalon, dorsal root ganglion, facial VII, foregut-midgut junction, glossopharyngeal IX, hindbrain, hindgut, incisor, mantle layer, marginal layer, midbrain, midgut, molar, neural retina, spinal cord, stomach, stroma, thymus primordium, trigeminal V, vestibulocochlear VIII	OMIM|601873
GABARAPL1	GABARAPL1	3.15266E-186	0.534947742674543	7.59728419046391e-182	Unclassified	BrainSpLMD|23710;Eurexp|euxassay_007032|axial skeleton, calyces, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mesentery, neural retina, olfactory, pelvis, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|607420
PTPRN	PTPRN	1.79255E-185	0.496293422565942	4.31968552116353e-181	Receptor tyrosine phosphatase	BrainSpLMD|5798;Eurexp|euxassay_009628|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, thoracic, trigeminal V, ventral grey horn	OMIM|601773
PPP3CB	PPP3CB	2.20277E-185	0.556060761727892	5.30822744713123e-181	Serine/threonine phosphatase	BrainSpLMD|5532	OMIM|114106
STAT4	STAT4	2.96274E-184	0.433274241375445	7.13961378204473e-180	Transcription factor	BrainSpLMD|6775;Eurexp|euxassay_002286|axial skeleton, basioccipital bone, basisphenoid bone, nucleus pulposus, orbito-sphenoid, temporal bone, thymus primordium, turbinate;BrainSpMouseDev|20611	OMIM|600558;HPO|6775|Abdominal pain, Abnormal blistering of the skin, Acne, Antinuclear antibody positivity, Apraxia, Arthralgia, Arthritis, Confusion, Dental malocclusion, Elevated C-reactive protein level, Elevated erythrocyte sedimentation rate, Fatigue, Fever, Gait disturbance, Gastrointestinal hemorrhage, Hemiparesis, Immunologic hypersensitivity, Iridocyclitis, Joint dislocation, Joint swelling, Juvenile rheumatoid arthritis, Limitation of joint mobility, Meningitis, Migraine, Myalgia, Nausea and vomiting, Oral ulcer, Orchitis, Papule, Photophobia, Polyarticular arthritis, Recurrent aphthous stomatitis, Subcutaneous nodule, Vasculitis, Venous thrombosis
TMEM178B	TMEM178B	3.06570E-183	0.59352263934501	7.38771784630417e-179			
RNF11	RNF11	1.45224E-181	0.532942654620831	3.49961503649757e-177	Ubiquitin proteasome system protein	BrainSpLMD|26994	OMIM|612598
RNF187	RNF187	5.15212E-180	0.445257770881767	1.24155822444346e-175	Unclassified		OMIM|613754
MAP2K1	MAP2K1	1.40522E-178	0.547504338202622	3.38629718981746e-174	Dual specificity kinase	BrainSpLMD|5604	OMIM|176872;COSMIC||NSCLC, melanoma, colorectal, Cardiofaciocutaneous syndrome;HPO|5604|Abnormal bleeding, Abnormality of the palpebral fissures, Abnormality of the ulna, Abnormality of vision, Amegakaryocytic thrombocytopenia, Anteverted nares, Aplasia/Hypoplasia of the eyebrow, Atrial septal defect, Autosomal dominant inheritance, Biparietal narrowing, Brachydactyly, Brittle hair, Cavernous hemangioma, Clinodactyly, Coarctation of aorta, Coarse facial features, Cryptorchidism, Cubitus valgus, Curly hair, Cystic hygroma, Deep palmar crease, Dental malocclusion, Depressed nasal bridge, Downslanted palpebral fissures, Dry skin, Dystrophic fingernails, EEG abnormality, Epicanthus, Excessive wrinkled skin, Failure to thrive, Failure to thrive in infancy, Feeding difficulties in infancy, Fine hair, Frontal bossing, Full cheeks, Generalized hyperpigmentation, Global developmental delay, Heat intolerance, Heterogeneous, High forehead, High palate, High, narrow palate, Hyperextensible skin, Hyperhidrosis, Hyperkeratosis pilaris, Hypertelorism, Hypertrophic cardiomyopathy, Hypoplasia of the zygomatic bone, Ichthyosis, Intellectual disability, Kyphoscoliosis, Long face, Long palpebral fissure, Long philtrum, Low posterior hairline, Low-set, posteriorly rotated ears, Lymphedema, Macrocephaly, Macrotia, Male infertility, Micrognathia, Multiple cafe-au-lait spots, Multiple lentigines, Muscular hypotonia, Myopia, Neurofibrosarcoma, Nystagmus, Palmoplantar keratoderma, Patent ductus arteriosus, Pectus excavatum, Pectus excavatum of inferior sternum, Postnatal growth retardation, Premature birth, Ptosis, Pulmonic stenosis, Radial deviation of finger, Reduced bone mineral density, Reduced factor XII activity, Reduced factor XIII activity, Scoliosis, Seizures, Sensorineural hearing impairment, Shield chest, Short neck, Short nose, Short stature, Slow-growing hair, Sparse hair, Sparse or absent eyelashes, Strabismus, Superior pectus carinatum, Synovitis, Thickened helices, Triangular face, Underdeveloped supraorbital ridges, Ventricular septal defect, Webbed neck, Wide mouth
FAM81A	FAM81A	3.91588E-178	0.495365365459606	9.43649823001277e-174	Unclassified	BrainSpLMD|145773;Eurexp|euxassay_012569|choroid invagination, choroid plexus, epithelium, mandible, mantle layer, maxilla, olfactory, roof plate, trigeminal V, vibrissa	
DCAF6	DCAF6	2.94260E-177	0.50655645970684	7.09108016776101e-173	Transcription regulatory protein	BrainSpLMD|55827	OMIM|610494
UNC5A	UNC5A	3.87745E-176	0.468051606282955	9.34387899340844e-172	Cell surface receptor	Eurexp|euxassay_012094|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, clavicle, exoccipital bone, femur, fibula, humerus, mantle layer, marginal layer, metatarsus, orbito-sphenoid, otic capsule, pelvic girdle, radius, rib, scapula, tarsus, temporal bone, tibia, turbinate, ventral grey horn;BrainSpMouseDev|71613	OMIM|607869
NUDT4	NUDT4	1.80507E-175	0.42226077428984	4.34985035308088e-171	Unclassified	BrainSpLMD|11163	OMIM|609229
FAM153B	FAM153B	2.89155E-175	0.518715315520691	6.96806048585328e-171	Unclassified	BrainSpLMD|202134	
FAM168B	FAM168B	1.42641E-174	0.513297093890615	3.43736319250882e-170	Unclassified	BrainSpLMD|130074	
