id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
DRP2	DRP2	0.00000E+00	0.436935546703861	0	Cytoskeletal associated protein	BrainSpLMD|1821	OMIM|300052
DZIP3	DZIP3	0.00000E+00	0.465764827258218	0	Ubiquitin proteasome system protein	BrainSpLMD|9666	OMIM|608672
EPB41L2	EPB41L2	0.00000E+00	0.461779459307889	0	Cytoskeletal protein	BrainSpLMD|2037;Eurexp|euxassay_010082|calyces, clavicle, femur, fibula, fundus region, lens, lung, mandible, maxilla, meninges, olfactory, orbito-sphenoid, pelvis, rib, roof plate, tibia, ureter	OMIM|603237
EPB41L4B	EPB41L4B	0.00000E+00	0.528481237276095	0	Structural protein	BrainSpLMD|54566;Eurexp|euxassay_014045|mantle layer, midgut, rectum, stomach, thyroid, trigeminal V, vibrissa	OMIM|610340
FAM153A	FAM153A	0.00000E+00	0.511248295428945	0	Unclassified		
FAM153B	FAM153B	0.00000E+00	0.755571998244166	0	Unclassified	BrainSpLMD|202134	
FAM153C	FAM153C	0.00000E+00	0.682826579713665	0	Unclassified		
FAM84A	FAM84A	0.00000E+00	0.500928879408235	0	Unclassified	BrainSpLMD|151354;Eurexp|euxassay_003388|respiratory, submandibular gland primordium, urethra, vibrissa	OMIM|611234
GLRA3	GLRA3	0.00000E+00	0.520101463860047	0	Membrane transport protein	BrainSpLMD|8001;Eurexp|euxassay_010858|mantle layer;BrainSpMouseDev|74461	OMIM|600421
GOLT1B	GOLT1B	0.00000E+00	0.474855670920572	0	Unclassified	BrainSpLMD|51026;Eurexp|euxassay_004588|orbito-sphenoid	OMIM|615078
IPO5	IPO5	0.00000E+00	0.498456852518287	0	Transport/cargo protein	BrainSpLMD|3843	OMIM|602008
ITPKA	ITPKA	0.00000E+00	0.462030662369337	0	Lipid Kinase	BrainSpLMD|3706	OMIM|147521
KCNN2	KCNN2	0.00000E+00	0.456405115168751	0	Intracellular ligand gated channel	BrainSpLMD|3781;BrainSpMouseDev|79905	OMIM|605879
KCTD1	KCTD1	0.00000E+00	0.643424945495337	0	Unclassified	BrainSpLMD|284252;Eurexp|euxassay_012550|epithelium, incisor, mantle layer, molar, stomach, thymus primordium	OMIM|613420;HPO|284252|2-3 toe syndactyly, 3-4 finger cutaneous syndactyly, Abnormality of the antihelix, Abnormality of the endocrine system, Abnormality of the fingernails, Abnormality of the scalp, Abnormality of the skin, Abnormality of the thorax, Agenesis of permanent teeth, Aplasia/Hypoplasia of the nipples, Autosomal dominant inheritance, Breast aplasia, Cataract, Cupped ear, Delayed eruption of teeth, Depressed nasal bridge, Hypertension, Low-set ears, Microtia, Nail dysplasia, Palpebral edema, Protruding ear, Recurrent urinary tract infections, Small earlobe, Sparse hair, Telecanthus, Type I diabetes mellitus, Underdeveloped antitragus, Underdeveloped tragus
KIAA1211L	KIAA1211L	0.00000E+00	0.667976022279881	0	Unclassified	BrainSpLMD|343990	
KIFC2	KIFC2	0.00000E+00	0.433329487521023	0	Motor protein	BrainSpLMD|90990	OMIM|615216
KSR2	KSR2	0.00000E+00	0.528276694072639	0	Dual specificity kinase	BrainSpLMD|283455	OMIM|610737
LARGE1	LARGE1	0.00000E+00	0.480093405768649	0	Enzyme: Glycosyltransferase	BrainSpLMD|9215;Eurexp|euxassay_011033|dorsal root ganglion, facial VII, marginal layer, trigeminal V;BrainSpMouseDev|16566	OMIM|603590;HPO|9215|Abnormal aldolase level, Abnormal lactate dehydrogenase activity, Abnormal levels of creatine kinase in blood, Abnormality of neuronal migration, Abnormality of the periventricular white matter, Abnormality of the voice, Absent septum pellucidum, Achilles tendon contracture, Agenesis of corpus callosum, Anal atresia, Anophthalmia, Aplasia/Hypoplasia involving the skeletal musculature, Areflexia, Atresia of the external auditory canal, Autosomal recessive inheritance, Babinski sign, Blindness, Buphthalmos, Cataract, Cerebellar dysplasia, Cerebellar hypoplasia, Chorioretinal dysplasia, Cleft palate, Cleft upper lip, Cognitive impairment, Coloboma, Congenital contracture, Congenital muscular dystrophy, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Decreased light- and dark-adapted electroretinogram amplitude, EEG abnormality, EMG abnormality, EMG: myopathic abnormalities, Elbow flexion contracture, Elevated serum creatine phosphokinase, Excessive daytime sleepiness, Facial palsy, Flexion contracture, Gait disturbance, Generalized hypotonia, Glaucoma, Global developmental delay, Heterogeneous, Horizontal nystagmus, Hydrocephalus, Hypertonia, Hypoplasia of penis, Hypoplasia of the brainstem, Hypoplasia of the corpus callosum, Hypoplasia of the pons, Hypoplastic male external genitalia, Hyporeflexia, Infantile onset, Intellectual disability, Intellectual disability, profound, Intellectual disability, severe, Joint contracture of the hand, Lissencephaly, Lower limb hyperreflexia, Macrocephaly, Macroglossia, Macrogyria, Megalocornea, Meningoencephalocele, Metatarsus valgus, Microcephaly, Microphthalmia, Microtia, Motor delay, Muscle weakness, Muscular dystrophy, Muscular hypotonia, Myopathy, Myopia, Neurological speech impairment, Occipital encephalocele, Optic atrophy, Optic nerve hypoplasia, Pachygyria, Peters anomaly, Phenotypic variability, Polymicrogyria, Posterior fossa cyst, Proximal muscle weakness, Renal dysplasia, Retinal atrophy, Retinal detachment, Retinal dysplasia, Retinal dystrophy, Seizures, Severe muscular hypotonia, Short stature, Skeletal muscle atrophy, Specific learning disability, Strabismus, Thick cerebral cortex, Type II lissencephaly, Visual impairment
LINC00507	LINC00507	0.00000E+00	1.16493724011191	0			
LINC01122	LINC01122	0.00000E+00	0.637407650272208	0			
LINC01250	LINC01250	0.00000E+00	0.907291080164987	0			
LINC02055	LINC02055	0.00000E+00	0.427852836968065	0			
LNX1	LNX1	0.00000E+00	0.413234743604486	0	Ubiquitin proteasome system protein	BrainSpLMD|84708	OMIM|609732
LRFN2	LRFN2	0.00000E+00	0.413399013621368	0	Unclassified		SFARI||Autism, 4 - Minimal evidence;OMIM|612808
LRRC6	LRRC6	0.00000E+00	0.441199700812536	0	Unclassified	BrainSpLMD|23639	OMIM|614930;HPO|23639|Absent inner and outer dynein arms, Autosomal recessive inheritance, Bronchiectasis, Chronic bronchitis, Ciliary dyskinesia, Immotile cilia, Nasal polyposis, Recurrent otitis media, Recurrent respiratory infections, Recurrent sinusitis, Reduced sperm motility, Respiratory insufficiency due to defective ciliary clearance, Rhinitis, Situs inversus totalis
LRTM1	LRTM1	0.00000E+00	0.419207581871285	0	Unclassified	BrainSpLMD|57408	
MAN1A1	MAN1A1	0.00000E+00	0.667850253761658	0	Enzyme: Hydrolase	BrainSpLMD|4121;Eurexp|euxassay_018776|bladder, cervical region, dorsal grey horn, extrinsic ocular muscle, femur, humerus, lip, mantle layer, mesenchyme, palatal shelf, pharyngo-tympanic tube, rest of mesenchyme, urethra, ventral grey horn, vibrissa	OMIM|604344
MCHR2	MCHR2	0.00000E+00	0.433861007467527	0	G protein coupled receptor	BrainSpLMD|84539	OMIM|606111
MYSM1	MYSM1	0.00000E+00	0.457466693369817	0	DNA binding protein	BrainSpLMD|114803	OMIM|612176
NAGPA	NAGPA	0.00000E+00	0.557718689985745	0	Enzyme: Hydrolase	BrainSpLMD|51172;Eurexp|euxassay_018726|thymus primordium	OMIM|607985
NECTIN3	NECTIN3	0.00000E+00	0.497657286451231	0	Adhesion molecule	BrainSpLMD|25945;Eurexp|euxassay_009432|mantle layer, mesenchyme, olfactory, roof plate, skeletal muscle, trigeminal V, ventricular layer, vertebral axis muscle system, vibrissa;BrainSpMouseDev|37561	OMIM|607147
NEK10	NEK10	0.00000E+00	0.428254369886041	0	Dual specificity kinase	BrainSpLMD|152110	
NOXA1	NOXA1	0.00000E+00	0.400752236308018	0	Unclassified	BrainSpLMD|10811;Eurexp|euxassay_002004|pancreas	OMIM|611255
NPTX2	NPTX2	0.00000E+00	0.45070757264804	0	Secreted polypeptide	BrainSpLMD|4885	OMIM|600750
NTRK3	NTRK3	0.00000E+00	0.514922512437377	0	Receptor tyrosine kinase	BrainSpLMD|4916;Eurexp|euxassay_017897|corpus striatum, dorsal root ganglion, mantle layer, marginal layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|17980	SFARI||Autism, 4 - Minimal evidence;OMIM|191316;COSMIC||congenital fibrosarcoma, secretory breast
PDE4D	PDE4D	0.00000E+00	0.404087917960436	0	Enzyme: Phosphodiesterase	BrainSpLMD|5144	OMIM|600129;HPO|5144|Abnormal form of the vertebral bodies, Abnormality of female external genitalia, Abnormality of immune system physiology, Abnormality of the nail, Absent/hypoplastic paranasal sinuses, Accelerated skeletal maturation, Anteverted nares, Autism, Autosomal dominant inheritance, Blue irides, Brachycephaly, Brachydactyly, Cerebral venous thrombosis, Cone-shaped epiphysis, Congenital craniofacial dysostosis, Congenital hypothyroidism, Congenital onset, Cryptorchidism, Delayed eruption of teeth, Delayed speech and language development, Depressed nasal bridge, Depressed nasal ridge, Diabetes mellitus, Elevated calcitonin, Elevated circulating parathyroid hormone level, Epiphyseal stippling, Fair hair, Global developmental delay, Growth hormone deficiency, Hearing impairment, Hyperactivity, Hyperphosphatemia, Hypertelorism, Hypocalcemia, Hypogonadism, Hypoplasia of the maxilla, Hypoplasia of the nasal bone, Hypoplasia of the radius, Hypoplasia of the ulna, Hypoplastic vertebral bodies, Hypospadias, Increased intracranial pressure, Intellectual disability, Intrauterine growth retardation, Malar flattening, Mandibular prognathia, Micromelia, Midface retrusion, Mild short stature, Narrow vertebral interpedicular distance, Obesity, Open mouth, Peripheral neuropathy, Pseudohypoparathyroidism, Red hair, Round face, Scoliosis, Short metacarpal, Short metatarsal, Short nose, Short phalanx of finger, Short stature, Short toe, Specific learning disability, Spinal canal stenosis, Wide nasal bridge
PDGFD	PDGFD	0.00000E+00	0.457385096877938	0	Growth factor	BrainSpLMD|80310;BrainSpMouseDev|47626	OMIM|609673
PI4KA	PI4KA	0.00000E+00	0.460417409494276	0	Lipid Kinase	BrainSpLMD|5297	OMIM|600286;HPO|5297|Arthrogryposis multiplex congenita, Autosomal recessive inheritance, Cerebellar dysplasia, Cerebellar hypoplasia, Congenital onset, Dolichocephaly, Externally rotated hips, Micrognathia, Overlapping fingers, Talipes equinovarus
PLEKHA5	PLEKHA5	0.00000E+00	0.596034087999714	0	Adapter molecule	BrainSpLMD|54477;Eurexp|euxassay_005649|basal plate, calyces, cervical, cervico-thoracic, cochlear component, dorsal root ganglion, facial VII, glossopharyngeal IX, inferior, intraventricular portion, mantle layer, metanephros, pelvis, stomach, superior, thoracic, trigeminal V, vagus X, vestibular component	OMIM|607770
PNCK	PNCK	0.00000E+00	0.404394828198787	0	Unclassified	BrainSpLMD|139728	OMIM|300680
PPFIA2	PPFIA2	0.00000E+00	0.61999591683197	0	Anchor protein	BrainSpLMD|8499	OMIM|603143
PPP2R2C	PPP2R2C	0.00000E+00	0.450288089451239	0	Serine/threonine phosphatase	BrainSpLMD|5522	OMIM|605997
PPP4R4	PPP4R4	0.00000E+00	0.513035021557006	0	Unclassified	BrainSpLMD|57718;Eurexp|euxassay_006429|mantle layer	OMIM|616790
PRKAG2	PRKAG2	0.00000E+00	0.402796317272429	0	Serine/threonine kinase	BrainSpLMD|51422	OMIM|602743;HPO|51422|Ascites, Asymmetric septal hypertrophy, Atrial fibrillation, Atrioventricular block, Autosomal dominant inheritance, Autosomal recessive inheritance, Biventricular hypertrophy, Cardiomegaly, Cardiomyopathy, Congestive heart failure, Cyanosis, Heterogeneous, Hypertrophic cardiomyopathy, Hypotension, Left bundle branch block, Neonatal hypoglycemia, Palpitations, Paroxysmal atrial fibrillation, Paroxysmal supraventricular tachycardia, Prolonged QRS complex, Pulmonary edema, Shortened PR interval, Sinus bradycardia, Stroke, Sudden cardiac death, Ventricular preexcitation, Ventricular preexcitation with multiple accessory pathways, Wolff-Parkinson-White syndrome
PRKAR2B	PRKAR2B	0.00000E+00	0.475402173337553	0	Serine/threonine kinase	BrainSpLMD|5577;Eurexp|euxassay_012279|adrenal gland, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, lobe, midbrain, neural retina, skeletal muscle, spinal cord, submandibular gland primordium, telencephalon, testis, trigeminal V, vestibulocochlear VIII, vibrissa	OMIM|176912
PTK2B	PTK2B	0.00000E+00	0.619927335674832	0	Tyrosine kinase	BrainSpLMD|2185	OMIM|601212
RAPGEFL1	RAPGEFL1	0.00000E+00	0.400728979484393	0	Guanine nucleotide exchange factor	BrainSpLMD|51195	
RAPH1	RAPH1	0.00000E+00	0.415141918170961	0	Cytoskeletal associated protein	BrainSpLMD|65059	OMIM|609035
RBFOX3	RBFOX3	0.00000E+00	0.448262918877057	0			OMIM|616999
RFTN1	RFTN1	0.00000E+00	0.565505852313871	0	Integral membrane protein	BrainSpLMD|23180;Eurexp|euxassay_004681|dorsal grey horn, mantle layer, marginal layer	
RFX3	RFX3	0.00000E+00	0.601771461388672	0	Transcription factor	BrainSpLMD|5991	SFARI||Autism, 4 - Minimal evidence;OMIM|601337
RHOT2	RHOT2	0.00000E+00	0.41560417498107	0	GTPase	BrainSpLMD|89941	OMIM|613889
RSRP1	RSRP1	0.00000E+00	0.529546535834122	0	Unclassified	BrainSpLMD|57035	
RUNDC3A	RUNDC3A	0.00000E+00	0.441115243467887	0	GTPase activating protein	BrainSpLMD|10900;Eurexp|euxassay_011504|brain, cervical, cervico-thoracic, facial VII, glossopharyngeal IX, medulla, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|605448
SCAI	SCAI	0.00000E+00	0.473525757388306	0	Unclassified	BrainSpLMD|286205;Eurexp|euxassay_018813|olfactory	
SEMA5B	SEMA5B	0.00000E+00	0.449012350037713	0	Integral membrane protein	BrainSpLMD|54437;BrainSpMouseDev|20120	OMIM|609298
SHANK2	SHANK2	0.00000E+00	0.492236431518713	0	Structural protein	BrainSpLMD|22941	SFARI||Autism, 2 - Strong candidate;OMIM|603290
SLC12A8	SLC12A8	0.00000E+00	0.511493783801694	0	Membrane transport protein	BrainSpLMD|84561	OMIM|611316
SLC22A10	SLC22A10	0.00000E+00	0.481283052220982	0	Transport/cargo protein	BrainSpLMD|387775	OMIM|607580
SLC6A7	SLC6A7	0.00000E+00	0.567173394649359	0	Membrane transport protein	BrainSpLMD|6534;Eurexp|euxassay_012672|mantle layer	OMIM|606205
SLF1	SLF1	0.00000E+00	0.467488030259749	0	Unclassified	BrainSpLMD|84250;Eurexp|euxassay_004579|mantle layer, marginal layer	
SLIT3	SLIT3	0.00000E+00	0.561502651032857	0	Ligand	BrainSpLMD|6586;BrainSpMouseDev|20326	SFARI||Autism, No category;OMIM|603745
SMAD3	SMAD3	0.00000E+00	0.459288905508068	0	Transcription regulatory protein	BrainSpLMD|4088;Eurexp|euxassay_002759|dorsal grey horn, oesophagus, pharyngo-tympanic tube, submandibular gland primordium, ventricular layer, vibrissa;BrainSpMouseDev|16897	OMIM|603109;COSMIC||colorectal carcinoma, oral squamous cell carcinoma;HPO|4088|Abnormality of the iris, Abnormality of the sternum, Aortic aneurysm, Aortic dissection, Aortic regurgitation, Arachnodactyly, Arterial tortuosity, Ascending aortic dissection, Atrial fibrillation, Autosomal dominant inheritance, Bruising susceptibility, Camptodactyly, Cardiomegaly, Chest pain, Coronary artery disease, Cutis marmorata, Cystic medial necrosis of the aorta, Dental malocclusion, Descending aortic dissection, Dural ectasia, Exertional dyspnea, High palate, Hip osteoarthritis, Hypertelorism, Hypertension, Inguinal hernia, Intervertebral disc degeneration, Joint laxity, Knee osteoarthritis, Left ventricular failure, Left ventricular hypertrophy, Mitral regurgitation, Mitral valve prolapse, Osteochondritis Dissecans, Paroxysmal dyspnea, Pes planus, Protrusio acetabuli, Scoliosis, Spondylolisthesis, Striae distensae, Umbilical hernia, Uterine prolapse
SNAP25-AS1	SNAP25-AS1	0.00000E+00	0.521671190490061	0			
SNTB2	SNTB2	0.00000E+00	0.477433230761245	0	Adapter molecule	BrainSpLMD|6645	OMIM|600027
SRPK1	SRPK1	0.00000E+00	0.429344990052317	0	Dual specificity kinase	BrainSpLMD|6732	OMIM|601939
ST8SIA5	ST8SIA5	0.00000E+00	0.420768767869866	0	Enzyme: Sialyltransferase	BrainSpLMD|29906	OMIM|607162
STAT4	STAT4	0.00000E+00	0.466053518247974	0	Transcription factor	BrainSpLMD|6775;Eurexp|euxassay_002286|axial skeleton, basioccipital bone, basisphenoid bone, nucleus pulposus, orbito-sphenoid, temporal bone, thymus primordium, turbinate;BrainSpMouseDev|20611	OMIM|600558;HPO|6775|Abdominal pain, Abnormal blistering of the skin, Acne, Antinuclear antibody positivity, Apraxia, Arthralgia, Arthritis, Confusion, Dental malocclusion, Elevated C-reactive protein level, Elevated erythrocyte sedimentation rate, Fatigue, Fever, Gait disturbance, Gastrointestinal hemorrhage, Hemiparesis, Immunologic hypersensitivity, Iridocyclitis, Joint dislocation, Joint swelling, Juvenile rheumatoid arthritis, Limitation of joint mobility, Meningitis, Migraine, Myalgia, Nausea and vomiting, Oral ulcer, Orchitis, Papule, Photophobia, Polyarticular arthritis, Recurrent aphthous stomatitis, Subcutaneous nodule, Vasculitis, Venous thrombosis
STEAP2	STEAP2	0.00000E+00	0.423976437313972	0	Integral membrane protein	BrainSpLMD|261729;Eurexp|euxassay_017112|calyces	OMIM|605094
TANC2	TANC2	0.00000E+00	0.410220003010439	0	Unclassified		SFARI||Autism, 4 - Minimal evidence;OMIM|615047
TBRG1	TBRG1	0.00000E+00	0.426357228450624	0	DNA binding protein	BrainSpLMD|84897;Eurexp|euxassay_001972|Meckel's cartilage, basisphenoid bone, frontal bone primordium, incisor, molar, orbito-sphenoid, turbinate	OMIM|610614
TMEM178B	TMEM178B	0.00000E+00	0.625350967953483	0			
TMEM232	TMEM232	0.00000E+00	0.410725128406279	0	Unclassified		
TMX3	TMX3	0.00000E+00	0.402207993788059	0	Enzyme: Oxidoreductase	BrainSpLMD|54495	OMIM|616102
TNFRSF25	TNFRSF25	0.00000E+00	0.440143565542794	0	Cell surface receptor	BrainSpLMD|8718	OMIM|603366
TRERF1	TRERF1	0.00000E+00	0.431780487427024	0	Transcription factor	BrainSpLMD|55809	OMIM|610322
UNC5A	UNC5A	0.00000E+00	0.50446502170972	0	Cell surface receptor	Eurexp|euxassay_012094|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, clavicle, exoccipital bone, femur, fibula, humerus, mantle layer, marginal layer, metatarsus, orbito-sphenoid, otic capsule, pelvic girdle, radius, rib, scapula, tarsus, temporal bone, tibia, turbinate, ventral grey horn;BrainSpMouseDev|71613	OMIM|607869
VWA3A	VWA3A	0.00000E+00	0.452158864145967	0	Unclassified	BrainSpLMD|146177;Eurexp|euxassay_008072|4th ventricle, choroid plexus	
WDR17	WDR17	0.00000E+00	0.560759475566583	0	Unclassified	BrainSpLMD|116966;Eurexp|euxassay_005530|brain, olfactory, spinal cord	OMIM|609005
ZBBX	ZBBX	0.00000E+00	0.553053335130411	0	Unclassified	BrainSpLMD|79740	
