id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
ZBTB16	ZBTB16	9.43854E-144	0.442001417561205	2.27449899027565e-139	Transcription factor	BrainSpLMD|7704;Eurexp|euxassay_009508|adrenal gland, brain, spinal cord, thymus primordium, trigeminal V, vomeronasal organ;BrainSpMouseDev|88024	SFARI||Autism, No category;OMIM|176797;COSMIC||APL;HPO|7704|Absent thumb, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Cryptorchidism, Delayed skeletal maturation, Fibular hypoplasia, Hypoplasia of the ulna, Intellectual disability, Microcephaly, Micropenis, Narrow mouth, Short femur, Short stature, Short tibia, Strabismus, Supernumerary ribs, Thin vermilion border
B3GALNT1	B3GALNT1	1.38088E-143	0.56265446678599	3.32763355030822e-139	Enzyme: Galactosyltransferase	BrainSpLMD|8706;Eurexp|euxassay_003465|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, trigeminal V, vagus X, ventral grey horn	OMIM|603094
HIPK1	HIPK1	8.20534E-125	0.403391067340532	1.97732400294582e-120	Serine/threonine kinase	BrainSpLMD|204851	OMIM|608003
LUC7L3	LUC7L3	4.24788E-123	0.401008941645001	1.02365474840306e-118	Transcription regulatory protein	BrainSpLMD|51747	OMIM|609434
MTMR6	MTMR6	7.63434E-123	0.489858504806808	1.83972444986185e-118	Lipid phosphatase	BrainSpLMD|9107;Eurexp|euxassay_008326|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|603561
OSBPL8	OSBPL8	1.43733E-118	0.415946122762117	3.4636821818748e-114	Transport/cargo protein	BrainSpLMD|114882;Eurexp|euxassay_014229|dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, olfactory, trigeminal V, ventricle, vestibulocochlear VIII	OMIM|606736
ZNF292	ZNF292	2.17682E-112	0.463273096094747	5.24570362692781e-108	Transcription factor		SFARI||Autism, 4 - Minimal evidence;OMIM|616213
CD59	CD59	6.14394E-112	0.434730616608953	1.48056755215746e-107	Cell surface receptor	BrainSpLMD|966;Eurexp|euxassay_012059|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, brain, dorsal root ganglion, exoccipital bone, facial VII, femur, fibula, glossopharyngeal IX, humerus, neural retina, orbito-sphenoid, pelvic girdle, rib, scapula, spinal cord, temporal bone, tibia, trigeminal V, turbinate, vagus X, vestibulocochlear VIII;BrainSpMouseDev|12294	OMIM|107271;HPO|966|Areflexia, Autosomal recessive inheritance, Generalized hypotonia, Hemolytic anemia, Increased CSF protein, Infantile onset, Limb muscle weakness, Paroxysmal nocturnal hemoglobinuria, Skeletal muscle atrophy
APMAP	APMAP	2.44425E-109	0.44960590200397	5.89016041402291e-105	Unclassified	BrainSpLMD|57136;Eurexp|euxassay_005406|olfactory	OMIM|615884
GSTM3	GSTM3	1.78183E-107	0.420131514321923	4.29384962364119e-103	Enzyme: Glutathione transferase	BrainSpLMD|2947;Eurexp|euxassay_018935|atrio-ventricular canal, axial muscle, basioccipital bone, basisphenoid bone, brain, central nervous system, clavicle, dorsal root ganglion, facial VII, glossopharyngeal IX, labyrinth, lens, liver, mantle layer, nasal septum, neural retina, nucleus pulposus, olfactory, orbito-sphenoid, otic capsule, renal/urinary system, sphenoid, spinal cord, testis, trigeminal V, turbinate bones, vagus X, ventral grey horn, ventricular layer, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|138390
CANX	CANX	5.72619E-103	0.438586928271121	1.37989681797075e-98	Chaperone	BrainSpLMD|821	OMIM|114217
HSPA13	HSPA13	6.23641E-103	0.421789906692872	1.50285120245835e-98	Chaperone	BrainSpLMD|6782	OMIM|601100
PLD3	PLD3	5.51682E-100	0.402679678561229	1.32944440527899e-95	Enzyme: Phospholipase	BrainSpLMD|23646	OMIM|615698
GPR137C	GPR137C	1.90607E-93	0.419425507234887	4.59325197398825e-89			
TTN	TTN	7.36270E-91	0.764860697187878	1.7742624358788e-86	Structural protein;Enzyme: Phosphotransferase	BrainSpLMD|7273;Eurexp|euxassay_012439|atrium, diaphragm, extrinsic ocular muscle, footplate, mesenchyme, rest of mesenchyme, skeletal muscle, tarsus, ventricle, vertebral axis muscle system	SFARI||Autism, 4 - Minimal evidence;OMIM|188840;HPO|7273|Adult onset, Arrhythmia, Autosomal dominant inheritance, Autosomal recessive inheritance, Calf muscle hypertrophy, Centrally nucleated skeletal muscle fibers, Childhood onset, Congenital onset, Diaphragmatic weakness, Dilated cardiomyopathy, Distal muscle weakness, EMG: myopathic abnormalities, Elevated serum creatine phosphokinase, Facial palsy, Flexion contracture, Foot dorsiflexor weakness, Generalized muscle weakness, Hypertrophic cardiomyopathy, Incomplete penetrance, Infantile onset, Motor delay, Muscular dystrophy, Myopathy, Neck flexor weakness, Proximal muscle weakness, Ptosis, Rimmed vacuoles, Scoliosis, Slow progression, Steppage gait, Sudden death
SEMA3C	SEMA3C	1.13227E-90	0.442271099931812	2.72855505327932e-86	Ligand	BrainSpLMD|10512;BrainSpMouseDev|20111	OMIM|602645;HPO|10512|Abdominal pain, Aganglionic megacolon, Constipation, Intestinal obstruction, Nausea and vomiting, Weight loss
HACD3	HACD3	7.28151E-90	0.472390513752386	1.75469845527713e-85	Unclassified	BrainSpLMD|51495	OMIM|615940
PLXNC1	PLXNC1	1.60705E-89	0.445837808319868	3.87266387018426e-85	Integral membrane protein	BrainSpLMD|10154;BrainSpMouseDev|34001	OMIM|604259
OCA2	OCA2	4.77161E-81	0.424494896222297	1.14986360926349e-76	Transport/cargo protein	BrainSpLMD|4948;Eurexp|euxassay_007696|4th ventricle, choroid plexus	OMIM|611409;HPO|4948|Abnormality of the optic nerve, Albinism, Autosomal recessive inheritance, Blue irides, Freckles in sun-exposed areas, Freckling, Hypopigmentation of the fundus, Hypoplasia of the fovea, Iris hypopigmentation, Nystagmus, Photophobia, Red hair, Reduced visual acuity, Strabismus, Visual impairment
PTPN2	PTPN2	6.74773E-80	0.443307027258921	1.62606686509253e-75	Tyrosine phosphatase	BrainSpLMD|5771;Eurexp|euxassay_001391|lower jaw, lung, urethra, ventricle	OMIM|176887;HPO|5771|Antinuclear antibody positivity, Apraxia, Arthralgia, Dental malocclusion, Elevated C-reactive protein level, Elevated erythrocyte sedimentation rate, Iridocyclitis, Joint dislocation, Joint swelling, Juvenile rheumatoid arthritis, Limitation of joint mobility, Polyarticular arthritis
TSPAN3	TSPAN3	3.33862E-65	0.404744834489821	8.04540380616538e-61	Integral membrane protein	BrainSpLMD|10099;Eurexp|euxassay_011791|axial skeleton, basioccipital bone, basisphenoid bone, naris, nasal septum, orbito-sphenoid, otic capsule, petrous part, rib, turbinate bones	OMIM|613134
PAIP2	PAIP2	2.92557E-63	0.403555660780751	7.05003207283609e-59	Translation regulatory protein	BrainSpLMD|51247;Eurexp|euxassay_006511|embryo	OMIM|605604
